seed	nn_agent_holdout_rank	ridge_agent_holdout_rank	delta_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	delta_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	delta_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	delta_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	delta_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	delta_r2_gap	nn_output_gap	ridge_output_gap	delta_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	delta_outsourcing_rate	nn_access_fraction	ridge_access_fraction	delta_access_fraction	nn_betweenness	ridge_betweenness	delta_betweenness	nn_mean_degree	ridge_mean_degree	delta_mean_degree
41	0.6479202626641651	0.43787073170731705	-0.21004953095684809	0.9000535647279552	0.8453335834896809	-0.05471998123827426	0.25213330206378987	0.40746285178236397	0.1553295497185741	-0.8201539904778358	-2.3857324739031585	-1.5655784834253228	-0.10675211167000738	0.5914253839906278	0.6981774956606353	0.7134018788078283	2.9771578578937863	2.263755979085958	1.8048842967435959	1.5718149526297853	-0.23306934411381053	0.959881328767537	0.9379198485856755	-0.021961480181861504	0.1368819796386743	0.11129649877541492	-0.025585480863259374	0.7406426158957803	0.6765567120825582	-0.0640859038132221	19.75435	19.6884	-0.06594999999999729
42	0.6275924953095685	0.4502633208255159	-0.1773291744840526	0.9426743902439025	0.8292989681050658	-0.11337542213883678	0.3150818949343339	0.37903564727954986	0.06395375234521594	-1.399417982881101	-2.362537212466871	-0.9631192295857698	0.20515691936094527	0.44338088007555176	0.2382239607146065	1.6045749022420464	2.8059180925424223	1.201343190300376	1.7948453478254787	1.5104904865313276	-0.2843548612941511	0.9819984193925769	0.9297589921447271	-0.0522394272478498	0.11585905216560195	0.12487085020092108	0.009011798035319124	0.8285766559946561	0.7169792043538339	-0.11159745164082224	16.78315	19.9409	3.15775
43	0.6287378986866791	0.4507303001876172	-0.17800759849906184	0.9693597560975611	0.8707866791744842	-0.09857307692307693	0.3406218574108818	0.4200563789868668	0.07943452157598502	-1.2165760154891043	-2.699995879961862	-1.4834198644727576	0.924991572797472	0.6604663229022063	-0.2645252498952657	2.141567588286576	3.3604622028640683	1.2188946145774922	1.511419636670413	1.500215721268248	-0.01120391540216481	0.9635216032204148	0.9652000917687685	0.0016784885483537293	0.115953854754442	0.11347341896688345	-0.002480435787558549	0.7840162649210715	0.7450305961868314	-0.03898566873424003	17.6401	17.73565	0.09554999999999936
44	0.6491198874296435	0.44128545966228894	-0.2078344277673546	0.9628083489681052	0.8815338649155722	-0.08127448405253301	0.3136884615384616	0.44024840525328324	0.12655994371482165	-0.8101301845195925	-2.6045786945238176	-1.7944485100042251	0.8711656092649589	0.5028603326312694	-0.3683052766336895	1.681295793784551	3.1074390271550874	1.4261432333705364	1.8478472237968646	1.8708919500465169	0.02304472624965226	0.9706606206397174	0.952578816656362	-0.01808180398335535	0.12211335209251237	0.107185322797882	-0.014928029294630371	0.8151919083598823	0.7535538612174633	-0.06163804714241905	18.125000000000004	17.83145	-0.2935500000000033
45	0.6269577861163228	0.4310507504690432	-0.19590703564727963	0.9619705440900562	0.869908818011257	-0.09206172607879926	0.3350127579737335	0.4388580675422139	0.10384530956848043	-1.1557866039093398	-2.6114440794844755	-1.4556574755751357	0.8672094147784388	0.6863820732839037	-0.18082734149453517	2.022996018687779	3.297826152768379	1.2748301340806	1.887009629838388	1.6530477986087786	-0.23396183122960945	0.981703423823627	0.9590020143035535	-0.02270140952007349	0.10990961822748886	0.10732344612819426	-0.002586172099294598	0.7681448719092693	0.7180451368102923	-0.05009973509897703	17.981699999999996	18.662950000000002	0.6812500000000057
46	0.6490245778611632	0.5269605065666041	-0.1220640712945591	0.9747810506566605	0.8092781425891182	-0.1655029080675423	0.3257564727954972	0.2823176360225141	-0.0434388367729831	-0.7632789259753816	-1.7305746966894968	-0.9672957707141152	0.9335200039995797	0.5880347609217601	-0.3454852430778196	1.696798929974961	2.3186094576112573	0.6218105276362962	1.961875781280839	1.7477050614681744	-0.21417071981266456	0.9604321826322046	0.8931514327627031	-0.0672807498695015	0.1142263984316008	0.13861844881515487	0.024392050383554062	0.8070070472004348	0.7517202907399432	-0.05528675646049164	17.6389	20.6619	3.0229999999999997
47	0.6454672607879924	0.4981691369606004	-0.14729812382739205	0.9381363977485927	0.826120919324578	-0.11201547842401471	0.2926691369606004	0.32795178236397743	0.035282645403377055	-1.0778596096532829	-2.208989325162643	-1.13112971550936	0.7073845181675195	0.5324789604965894	-0.17490555767093008	1.7852441278208022	2.7414682856592325	0.9562241578384303	1.9923013876507187	1.776446865656371	-0.21585452199434774	0.9693135556350045	0.9385617934281768	-0.030751762206827737	0.09876326856153349	0.12962795002518043	0.030864681463646945	0.8315319895166287	0.8094180805003699	-0.02211390901625876	17.46435	17.82895	0.36459999999999937
48	0.5790287992495309	0.4608932457786117	-0.1181355534709192	0.9529820825515948	0.8324456848030017	-0.12053639774859304	0.3739532833020639	0.3715524390243903	-0.0024008442776736194	-1.3902500525132169	-3.4221035204541286	-2.0318534679409117	0.8792453337902228	0.4269279406717878	-0.45231739311843505	2.26949538630344	3.8490314611259167	1.5795360748224767	1.6027613107149403	1.4582240508522077	-0.14453725986273258	0.972353541453252	0.9253918427886934	-0.04696169866455868	0.09690805051098879	0.10506486461503514	0.008156814104046353	0.6896387589064492	0.6687787667029266	-0.020859992203522637	18.649449999999995	18.372899999999998	-0.27654999999999674
49	0.5979106003752345	0.4159959662288931	-0.18191463414634135	0.9545353658536584	0.8451385553470919	-0.10939681050656647	0.3566247654784238	0.4291425891181989	0.0725178236397751	-1.389516316157055	-3.494700579909771	-2.105184263752716	0.8488116352999912	0.6651177597114393	-0.18369387558855188	2.2383279514570456	4.159818339621209	1.9214903881641634	1.8545773425283496	1.7408708141950893	-0.11370652833326034	0.9875228941442342	0.967211252602872	-0.020311641541362224	0.09906136660156038	0.12038444446052043	0.02132307785896005	0.8120066786636795	0.7366522360704109	-0.07535444259326862	16.301000000000002	17.65315	1.3521499999999982
50	0.6705861163227016	0.48814981238273925	-0.18243630393996235	0.9541451219512194	0.800996435272045	-0.15314868667917436	0.28355900562851777	0.3128466228893058	0.029287617260788046	-0.6774016579053267	-2.19224681803585	-1.5148451601305233	0.8870298039456153	0.4653281820973535	-0.42170162184826177	1.5644314618509418	2.657575000133204	1.0931435382822623	1.8802033733747106	1.5930733490364477	-0.28713002433826285	0.9502671230037872	0.9152140749201181	-0.03505304808366916	0.09598910832275906	0.141121658896038	0.045132550573278946	0.7737078995588951	0.7308116630910414	-0.04289623646785368	18.145950000000003	18.18035	0.03439999999999799
