result_reldir	rho	eta	delta	N	nn_agent_holdout_rank	ridge_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	nn_output_gap	ridge_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	nn_access_fraction	ridge_access_fraction	nn_betweenness	ridge_betweenness	nn_mean_degree	ridge_mean_degree	delta_agent_holdout_rank	delta_broker_holdout_rank	delta_rank_gap	delta_agent_holdout_r2	delta_broker_holdout_r2	delta_r2_gap	delta_output_gap	delta_outsourcing_rate	delta_access_fraction	delta_betweenness	delta_mean_degree	delta_se_agent_holdout_rank	delta_se_broker_holdout_rank	delta_se_rank_gap	delta_se_agent_holdout_r2	delta_se_broker_holdout_r2	delta_se_r2_gap	delta_se_output_gap	delta_se_outsourcing_rate	delta_se_access_fraction	delta_se_betweenness	delta_se_mean_degree	delta_ci_lower_agent_holdout_rank	delta_ci_lower_broker_holdout_rank	delta_ci_lower_rank_gap	delta_ci_lower_agent_holdout_r2	delta_ci_lower_broker_holdout_r2	delta_ci_lower_r2_gap	delta_ci_lower_output_gap	delta_ci_lower_outsourcing_rate	delta_ci_lower_access_fraction	delta_ci_lower_betweenness	delta_ci_lower_mean_degree	delta_ci_upper_agent_holdout_rank	delta_ci_upper_broker_holdout_rank	delta_ci_upper_rank_gap	delta_ci_upper_agent_holdout_r2	delta_ci_upper_broker_holdout_r2	delta_ci_upper_r2_gap	delta_ci_upper_output_gap	delta_ci_upper_outsourcing_rate	delta_ci_upper_access_fraction	delta_ci_upper_betweenness	delta_ci_upper_mean_degree	delta_n_agent_holdout_rank	delta_n_broker_holdout_rank	delta_n_rank_gap	delta_n_agent_holdout_r2	delta_n_broker_holdout_r2	delta_n_r2_gap	delta_n_output_gap	delta_n_outsourcing_rate	delta_n_access_fraction	delta_n_betweenness	delta_n_mean_degree
phase/eta_r/cells/1_0	0.5	0.001	0.5	1000	0.6418927298311445	0.6023233067542214	0.9427404690431519	0.8572351407129457	0.30084773921200747	0.2549118339587242	-2.1498498149147585	-1.542330833143373	-0.03770627582132393	0.6160338816823405	2.1121435390934344	2.158364714825713	-0.8891943552924525	-1.1195210499679262	0.6410259329882738	0.6349377345744796	0.017553382521713533	0.018282816088053974	0.2826783536982518	0.2867900420725618	51.691492499999995	54.023185	-0.03956942307692308	-0.08550532833020641	-0.045935905253283324	0.607518981771386	0.6537401575036644	0.046221175732278595	-0.2303266946754738	-0.006088198413794199	0.0007294335663404407	0.004111688374309997	2.3316924999999995	0.010149363459856403	0.00866855532540202	0.012277807347938695	0.15537924910466477	0.6452918103872692	0.6260843549058679	0.024636562438102697	0.008349038014144876	0.0010316880527215975	0.010488437897121797	1.27538117364799	-0.060812284935335276	-0.10364882314324209	-0.07163365136791011	0.2823064758394218	-0.696871123749576	-1.264188439174412	-0.28189161247635497	-0.02356293580856881	-0.001429914344651531	-0.017840864437533632	-0.3377109749847449	-0.01832656121851088	-0.06736183351717073	-0.02023815913865654	0.9327314877033501	2.004351438756905	1.3566307906389692	-0.1787617768745926	0.01138653898098041	0.0028887814773324123	0.026064241186153622	5.001095974984744	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/1_2	0.5	0.001	0.5	1000	0.6592987851782365	0.6344989587242027	0.9112073827392122	0.8474390666041277	0.25190859756097567	0.21294010787992496	-2.382304033180441	-1.2102047350079437	0.2526064930917934	0.5558260322398867	2.634910526272234	1.7660307672478304	-0.26520730837691586	-0.6722804806255852	0.5610017217184111	0.6167425305270066	0.018039561902317446	0.017627669598035203	0.2572150368694174	0.281370604354874	48.662760000000006	53.2543075	-0.024799826454033717	-0.06376831613508441	-0.03896848968105071	1.1720992981724971	0.30321953914809324	-0.8688797590244037	-0.4070731722486694	0.05574080880859551	-0.00041189230428224303	0.024155567485456605	4.591547499999998	0.006721491012335226	0.010966776947686939	0.014253781673453522	0.129724732223694	0.1763926814862643	0.16418462748075016	0.04200338488115123	0.008348696949639911	0.001335013621049423	0.007925016554993086	0.9390337425939146	-0.03886806882434061	-0.08672204408592371	-0.06880199758987326	0.9005823131766288	-0.06597458622424124	-1.2125221337056815	-0.4949872671714892	0.038266785270033896	-0.003206107926101425	0.007568317204272	2.626127288849874	-0.010731584083726828	-0.040814588184245104	-0.00913498177222816	1.4436162831683654	0.6724136645204277	-0.5252373843431261	-0.3191590773258496	0.07321483234715713	0.0023823233175369386	0.04074281776664121	6.556967711150122	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/1_3	0.5	0.001	0.5	1000	0.6511572373358349	0.6322613649155722	0.8487895684803002	0.8290345309568481	0.1976323311444653	0.1967731660412758	-2.1034843182618497	-1.0547511686329945	-5.181079345102723	0.33556502155360846	-3.077595026840873	1.3903161901866028	0.14713408361334107	-0.09422767540941016	0.5365821792118608	0.5996831386843275	0.019754318145264165	0.01888347452512678	0.33017421280862586	0.32697738019599615	38.25569	48.23983499999999	-0.018895872420262676	-0.019755037523452153	-0.0008591651031894812	1.0487331496288554	5.516644366656331	4.467911217027476	-0.24136175902275125	0.06310095947246674	-0.0008708436201373867	-0.003196832612629709	9.984145000000002	0.006348530167362518	0.012495334098227106	0.012349932220052335	0.13049275692043633	1.6705063867097751	1.6691879401756606	0.029337877523879532	0.010044320794910891	0.0017477128633045073	0.010433385820963335	0.7154579841915396	-0.03218349877068924	-0.04590807235890985	-0.026707870310071234	0.7756086704683258	2.0202343162300624	0.9742607069115596	-0.302766642385516	0.042077954438524655	-0.004528848683232542	-0.02503416010482856	8.48667422916863	-0.005608246069836115	0.006397997312005542	0.024989540103692275	1.321857628789385	9.0130544170826	7.961561727143392	-0.1799568756599865	0.08412396450640883	0.002787161442957769	0.018640494879569144	11.481615770831374	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/2_0	0.5	0.01	0.5	1000	0.6368897889305816	0.5213747983114446	0.9336847514071296	0.8437834849906192	0.2967949624765479	0.3224086866791745	-1.282426230487769	-2.220113988337469	0.6555107289209607	0.5560240676117746	1.9379369594087297	2.776138055949243	1.1416811076357973	1.0646517521285979	0.9312326628540856	0.9015772914717065	0.069591899475677	0.07016071856768977	0.7331724350916599	0.6919951955378062	20.9337075	21.611665000000002	-0.11551499061913695	-0.08990126641651026	0.02561372420262663	-0.9376877578496998	-0.09948666130918607	0.8382010965405137	-0.07702935550719932	-0.029655371382379243	0.0005688190920127539	-0.04117723955385353	0.6779574999999994	0.008983764680212161	0.010004834753899242	0.015091962246937998	0.09237412442360297	0.06753541926270956	0.12262028382825992	0.08514284208405269	0.009928883361440976	0.0031182630497884906	0.011966658683606605	0.4979258198989477	-0.13431822619396477	-0.11084162621680162	-0.005974115808436677	-1.131029022273207	-0.2408399183505875	0.5815538929295914	-0.25523537204980973	-0.05043676309128964	-0.005957780479167173	-0.06622374402953624	-0.36421321835947784	-0.09671175504430912	-0.06896090661621891	0.05720156421368994	-0.7443464934261926	0.04186659573221535	1.094848300151436	0.1011766610354111	-0.008873979673468847	0.007095418663192681	-0.016130735078170828	1.7201282183594766	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/2_2	0.5	0.01	0.5	1000	0.6373696341463415	0.5311689774859285	0.931861308630394	0.8374298170731708	0.29449167448405256	0.30626083958724204	-1.330563128781137	-2.2215943704915544	0.47877845950406306	0.5303245214483041	1.8093415882852	2.7519188919398583	1.3561826725193027	1.2574089941935813	0.922018326292989	0.898235340461724	0.06764293172151366	0.07148599594940669	0.7437301392441732	0.7037652711343926	20.3041325	21.0414625	-0.10620065666041274	-0.09443149155722326	0.011769165103189488	-0.8910312417104175	0.051546061944240995	0.9425773036546585	-0.09877367832572133	-0.023782985831264824	0.0038430642278930414	-0.03996486810978076	0.73733	0.009431158746550598	0.009012060585596515	0.01447873380075135	0.1161513746571805	0.1833660354412872	0.2079050680003559	0.04060431136692148	0.009889818326226858	0.00311513591135877	0.013531178551340511	0.5292832189236781	-0.12594029877788646	-0.1132939511426618	-0.018535173019157733	-1.134138862820488	-0.3322434609958598	0.5074269952965182	-0.18375947872937276	-0.04448261348178577	-0.002676990167332016	-0.06828595030223024	-0.3704725088019176	-0.08646101454293902	-0.07556903197178472	0.04207350322553671	-0.6479236206003469	0.43533558488434176	1.3777276120127988	-0.01378787792206991	-0.003083358180743883	0.0103631186231181	-0.011643785917331288	1.8451325088019177	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/2_3	0.5	0.01	0.5	1000	0.6209094418386492	0.5434725891181988	0.8762931754221389	0.8395406425891181	0.2553837335834897	0.29606805347091936	-1.372795333126144	-1.9224996769171547	-0.9915286517140242	0.46356392205418784	0.3812666814121195	2.3860635989713432	1.179023749916197	1.083172149784392	0.8941526135909195	0.8594179779539457	0.06859836284243925	0.07200532229198955	0.7616749361582996	0.7151321067980713	18.36911	18.790915	-0.0774368527204503	-0.036752532833020664	0.04068431988742962	-0.549704343791011	1.4550925737682123	2.004796917559223	-0.09585160013180519	-0.0347346356369738	0.0034069594495503017	-0.04654282936022837	0.4218050000000003	0.009938174464116146	0.01400382489615497	0.014347157051147629	0.09246921949713877	1.1756130280164898	1.1841312177402565	0.027150118408977828	0.008519211437956618	0.003734075642283487	0.009168076009017345	0.4553063529227789	-0.0982376909307518	-0.06606287519439497	0.010655375067003842	-0.7432446444908842	-1.0054937725460908	-0.4736182047469377	-0.15267745104182964	-0.052565550101207406	-0.004408550690729196	-0.06573183297974541	-0.5311621487922951	-0.0566360145101488	-0.007442190471646366	0.0707132647078554	-0.3561640430911377	3.9156789200825157	4.483212039865384	-0.03902574922178073	-0.016903721172740194	0.011222469589829798	-0.02735382574071133	1.3747721487922957	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/4_0	0.5	0.03	0.5	1000	0.6285792729831144	0.443711904315197	0.9467205675422139	0.8437214681050655	0.3181412945590994	0.4000095637898687	-1.1152231049648778	-2.861603238244191	0.7753542045233375	0.5691079290640326	1.8905773094882155	3.4307111673082233	1.8569752051445376	1.635436133468549	0.9785384395222833	0.9586076565021028	0.14873786842743594	0.15693651338360767	0.8241642986799246	0.7878160448239843	16.3150775	16.80805	-0.18486736866791745	-0.10299909943714822	0.08186826923076924	-1.7463801332793136	-0.206246275459305	1.5401338578200083	-0.2215390716759887	-0.019930783020180403	0.00819864495617172	-0.03634825385594016	0.4929724999999995	0.008794990685661787	0.008028077893906515	0.013365906798215412	0.11455831767859931	0.04943713537401476	0.13648898683529823	0.02881025722674504	0.004944739275559471	0.004819291819436581	0.005276839711150814	0.283285486732187	-0.2032754957313046	-0.11980205957975815	0.053893104793124834	-1.9861534478131706	-0.3097193889781578	1.25445912521191	-0.28183963306525694	-0.030280241266703894	-0.0018882487471222325	-0.047392806302635815	-0.09995083799523397	-0.1664592416045303	-0.08619613929453829	0.10984343366841365	-1.5066068187454567	-0.10277316194045216	1.8258085904281067	-0.1612385102867205	-0.009581324773656912	0.018285538659465674	-0.02530370140924451	1.085895837995233	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/4_2	0.5	0.03	0.5	1000	0.6279638086303939	0.46099571294559105	0.9425482223264542	0.8452339868667916	0.31458441369606	0.3842382739212008	-1.108084156178054	-2.7050101826017428	0.7362886992225874	0.5573699387676998	1.8443728554006416	3.2623801213694428	1.8610230147833668	1.592923460314443	0.974986261268719	0.9462008131118754	0.14763435032357103	0.15621393834889635	0.8236445601273898	0.7845512324183329	16.06774	16.908567499999997	-0.16696809568480303	-0.0973142354596623	0.06965386022514071	-1.596926026423689	-0.17891876045488758	1.4180072659688014	-0.26809955446892386	-0.02878544815684349	0.00857958802532534	-0.03909332770905695	0.8408275000000003	0.008406650068590737	0.0086968509486266	0.01388828974682121	0.0873084268825943	0.052730048229011145	0.09429591964832058	0.03143368855760119	0.004494014160084355	0.0032210107146241735	0.007189207423319857	0.19468203369364162	-0.1845634164953567	-0.1155169536927415	0.04058533571045163	-1.7796646640415081	-0.2892840197883182	1.2206436379123133	-0.3338910207387624	-0.0381915278947516	0.0018379351201100458	-0.05414051177819619	0.43335332051807934	-0.14937277487424935	-0.07911151722658309	0.09872238473982979	-1.41418738880587	-0.06855350112145697	1.6153708940252895	-0.20230808819908533	-0.01937936841893538	0.015321240930540634	-0.024046143639917705	1.2483016794819213	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/4_3	0.5	0.03	0.5	1000	0.6203494606003753	0.4374668386491557	0.906932851782364	0.8470718996247655	0.2865833911819887	0.4096050609756097	-1.0463306015787732	-2.78324263649787	0.4606601962048069	0.5094522846730167	1.5069907977835804	3.2926949211708867	1.542468722166999	1.300572742557542	0.958949227332987	0.9308037726992995	0.150459458205151	0.15608579187783245	0.8456713647732131	0.804628328135345	14.389362499999999	14.64879	-0.1828826219512195	-0.05986095215759846	0.12302166979362099	-1.7369120349190967	0.04879208846820994	1.7857041233873066	-0.24189597960945716	-0.028145454633687738	0.00562633367268147	-0.04104303663786836	0.25942749999999987	0.009350990989711932	0.00905583045127843	0.015299872343095731	0.08221213829972451	0.10811852023494488	0.14300842985244833	0.03851155495410943	0.005141402921781084	0.0043589070662676515	0.007481200761680796	0.27661833535327773	-0.20245447102524192	-0.07881502312476747	0.09099866895014519	-1.9089840179447628	-0.17750257511056128	1.4863840397229688	-0.3225015905010757	-0.03890653462238071	-0.00349696366794708	-0.05670136978792403	-0.31954132978479494	-0.16331077287719706	-0.04090688119042944	0.1550446706370968	-1.5648400518934307	0.27508675204698113	2.085024207051644	-0.16129036871783864	-0.017384374644994764	0.01474963101331002	-0.025384703487812688	0.8383963297847947	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_0	0.0	0.02	0.0	1000	0.7112377273674835	0.5030727680178899	0.9186748680993804	0.9826632224685883	0.2074371407318968	0.47959045445069837	-0.6356749043056297	-2.2529446434211646	0.7028358737962407	0.6003215192303961	1.3385107781018704	2.85326616265156	1.5696659326578752	1.5405820192129291	0.9964503153564829	0.9944311171298128	0.09350229267667204	0.09786340408749847	0.8558414988247145	0.836397721622958	15.7280875	16.36139	-0.20816495934959348	0.06398835436920804	0.2721533137188015	-1.6172697391155346	-0.1025143545658447	1.5147553845496897	-0.029083913444945726	-0.0020191982266700714	0.0043611114108264275	-0.019443777201756635	0.6333025000000008	0.013509330646929229	0.007506036620941004	0.01547305516038543	0.04834469467224299	0.048958350585950286	0.07662000696762628	0.0505478166465139	0.0010701759242507155	0.0020150551287171133	0.0028869341708028526	0.12160273550609697	-0.23644031335257173	0.04827803916830885	0.2397678370729282	-1.7184563479675645	-0.20498536000639384	1.3543878669175156	-0.1348817095839201	-0.004259102178575464	0.00014355255546267664	-0.02548619986474031	0.37878504950388836	-0.17988960534661522	0.07969866957010723	0.30453879036467485	-1.5160831302635047	-4.334912529559143e-5	1.6751229021818639	0.07671388269402865	0.0002207057252353213	0.008578670266190178	-0.013401354538772958	0.8878199504961132	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_1	0.0	0.02	0.25	1000	0.6745536424754108	0.46146716517899444	0.9227390253378059	0.9062226337009871	0.24818538286239505	0.444755468521993	-0.81422776414781	-2.601650154596987	0.7674226394947853	0.6741614465152509	1.5816504036425951	3.2758116011122382	1.7170339053726866	1.5486837755705447	0.9897734841121053	0.9856406999787837	0.10122847046575263	0.10387361411187475	0.8497648054425099	0.827008885268152	16.827392500000002	16.9592325	-0.21308647729641633	-0.016516391636818485	0.19657008565959788	-1.7874223904491775	-0.0932611929795345	1.6941611974696429	-0.168350129802142	-0.004132784133321787	0.0026451436461221124	-0.022755920174357902	0.1318399999999996	0.009872119897310122	0.008229118346606619	0.014789770836179248	0.07469860316326905	0.02857891767110612	0.0796549162050846	0.04189340529550982	0.002429096597876594	0.0026346134099107976	0.005477447829465434	0.3137177108274923	-0.2337490617094893	-0.033740134282838875	0.1656147395402882	-1.9437683637006002	-0.1530775551141143	1.5274415418005225	-0.2560340348067205	-0.009216941743158888	-0.002869165594887887	-0.03422035023819564	-0.5247787150558519	-0.19242389288334336	0.000707351009201905	0.22752543177890755	-1.6310764171977548	-0.033444830844954684	1.8608808531387633	-0.0806662247975635	0.0009513734765153135	0.008159452887132112	-0.011291490110520165	0.7884587150558512	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_3	0.0	0.02	0.75	1000	0.6073536002615271	0.5144230223435101	0.7363934336327629	0.7663632713627835	0.1290398333712358	0.25194024901927337	-1.9514211184883377	-4.577735184898229	-12.595070062406114	-0.177815293245288	-10.64364894391778	4.399919891652941	1.9398768888898577	1.2608269100802878	0.9762274714805687	0.9228394056200268	0.10108580616293142	0.12387514421637666	0.8459671528753718	0.7825595769926502	16.174442499999998	18.999637500000002	-0.09293057791801689	0.02996983773002066	0.1229004156480376	-2.6263140664098925	12.417254769160829	15.04356883557072	-0.67904997880957	-0.05338806586054197	0.02278933805344527	-0.06340757588272157	2.825195	0.00878074487709703	0.028706205352572498	0.027269154351755948	0.18322109830982997	9.874727518427342	9.888625076110085	0.0620973489055368	0.00929121807978767	0.004691228152914803	0.01057274015910874	0.447698381650967	-0.11130888816140351	-0.03011294058369815	0.06582541964643937	-3.009800232447476	-8.25078745763527	-5.653561313752888	-0.809021223783844	-0.07283480879629095	0.012970484684677121	-0.0855365753567449	1.8881515180848543	-0.07455226767463026	0.09005261604373947	0.17997541164963582	-2.242827900372309	33.08529699595693	35.74069898489433	-0.5490787338352959	-0.03394132292479299	0.03260819142221341	-0.04127857640869824	3.7622384819151455	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_4	0.0	0.02	1.0	1000	0.45890706690497457	0.40341239135689066	0.687066448884144	0.5670794906774351	0.2281593819791695	0.16366709932054443	-2.602277253664809	-5.832499968215716	-7.25048115134406	-0.5620330320952674	-4.648203897679252	5.2704669361204495	1.9128256626797384	1.06978731921746	0.9795409298545608	0.8689793699661363	0.09659996456994285	0.12911083732707315	0.8487213920608841	0.7547500769550808	15.984707499999999	19.4672875	-0.05549467554808392	-0.11998695820670888	-0.06449228265862503	-3.2302227145509064	6.688448119248795	9.918670833799702	-0.8430383434622785	-0.11056155988842428	0.03251087275713031	-0.0939713151058031	3.48258	0.00501013403933391	0.03222802822402481	0.032162513219323424	0.18006425229427733	3.868339982477326	3.875947200266823	0.06560200942147515	0.010209948405057363	0.0035219493681998885	0.011090976742642488	0.3434722151752138	-0.06598100660821966	-0.18744099650574272	-0.1318091964768942	-3.6071015259418755	-1.4080805147056665	1.8062201100246984	-0.9803449271989465	-0.1319312274944771	0.0251393480110798	-0.11718499621503695	2.7636843916173706	-0.045008344487948174	-0.05253291990767503	0.0028246311596441392	-2.8533439031599372	14.784976753203257	18.031121557574707	-0.7057317597256104	-0.08919189228237147	0.03988239750318083	-0.07075763399656926	4.201475608382629	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_0	0.15	0.02	0.0	1000	0.7073194421702957	0.5030900797373357	0.9388370021509654	0.9834302110694184	0.2315175599806698	0.48034013133208253	-0.6174581253990347	-2.2169306529436317	0.7560666921830865	0.7092998436435022	1.3735248175821213	2.9262304965871335	1.5387553587663692	1.6546819914531927	0.9844979482816825	0.9885935918313649	0.09740425584811986	0.09995652929893893	0.8414058488995344	0.8286951665109316	16.0500575	16.3147475	-0.20422936243295994	0.04459320891845286	0.24882257135141278	-1.5994725275445967	-0.04676684853958438	1.5527056790050124	0.11592663268682375	0.004095643549682332	0.0025522734508190703	-0.012710682388602979	0.2646899999999997	0.010623196744014324	0.004416590763117185	0.011055553106850068	0.0647567967907192	0.03340100036143256	0.0772649030785734	0.04466150615811955	0.0026025024368827943	0.001964194260509286	0.0031444432388706305	0.1685922872213505	-0.22646396875289396	0.03534917821277104	0.22568303276398707	-1.735010060914003	-0.11667594573736337	1.3909883783000316	0.022449025991774688	-0.0013514566523696002	-0.0015588323839576066	-0.019292077725280785	-0.08817771254200157	-0.18199475611302593	0.053837239624134677	0.2719621099388385	-1.4639349941751905	0.023142248658194614	1.7144229797099932	0.2094042393818728	0.009542743751734264	0.006663379285595747	-0.006129287051925175	0.617557712542001	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_1	0.15	0.02	0.25	1000	0.6735076547842401	0.4721606801125703	0.9293312335834896	0.9155341416510318	0.2558235787992496	0.4433734615384616	-0.7924583333571013	-2.51230437818998	0.7937272993979563	0.7086224575036959	1.5861856327550574	3.220926835693676	1.673634069254328	1.5810493804982209	0.9767666902437009	0.9739706763867939	0.10821895957804831	0.10122744297545605	0.8305994682082544	0.8155210913588438	17.529075	16.97948	-0.2013469746716698	-0.013797091932457761	0.18754988273921197	-1.7198460448328787	-0.08510484189426033	1.6347412029386188	-0.09258468875610718	-0.0027960138569070427	-0.006991516602592243	-0.015078376849410735	-0.5495949999999992	0.0082555536405474	0.007664105222096103	0.013137458399402993	0.06231875662227432	0.030206562084376498	0.08144258031467799	0.028803835657042906	0.004431548706467591	0.003718594997410721	0.0056036985006517985	0.31559155932070426	-0.2186260470237936	-0.029838248517821245	0.16005286629547302	-1.850280701484116	-0.14832790293783835	1.464279923286917	-0.15287180964552177	-0.012071351897825738	-0.014774625380775288	-0.026807052604926728	-1.2101357250264602	-0.18406790231954598	0.002244064652905723	0.21504689918295092	-1.5894113881816414	-0.02188178085068232	1.8052024825903206	-0.03229756786669259	0.006479324184011654	0.0007915921755908013	-0.0033497010938947427	0.11094572502646183	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_3	0.15	0.02	0.75	1000	0.5661407692307693	0.4646832879924953	0.7718517307692309	0.7039443198874297	0.20571096153846152	0.23926103189493428	-1.9064137299213797	-4.011592009314716	-0.22896254666249422	-0.03552026074407148	1.6774511832588854	3.9760717485706456	1.9228020154371896	1.3672091393620038	0.98546329471449	0.9220316183565253	0.09616988600396528	0.12003692371443456	0.8537041807565989	0.7831380504688434	15.972359999999998	18.8546175	-0.10145748123827394	-0.06790741088180112	0.0335500703564728	-2.105178279393338	0.19344228591842266	2.29862056531176	-0.5555928760751855	-0.06343167635796503	0.023867037710469264	-0.07056613028775564	2.8822574999999993	0.00669047550886446	0.0224961719223338	0.022906953962669636	0.12051241368960333	0.6482118890547217	0.6433550903063572	0.05478634272626233	0.005534683442842871	0.0036788211550278773	0.006508006929616542	0.2748868636240956	-0.11546080741375693	-0.11499243984735058	-0.014394735300618501	-2.357413660100483	-1.1632807902265605	0.9520628857745244	-0.6702620092543102	-0.07501590193737055	0.016167176541129757	-0.08418754533769904	2.3069126821939108	-0.08745415506279096	-0.02082238191625166	0.08149487601356409	-1.8529428986861927	1.5501653620634057	3.6451782448489958	-0.4409237428960607	-0.0518474507785595	0.03156689887980877	-0.056944715237812256	3.4576023178060877	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_4	0.15	0.02	1.0	1000	0.474589296435272	0.400247030956848	0.7427888227016884	0.577667734521576	0.26819952626641647	0.17742070356472797	-2.1971701174927345	-5.053223102661626	0.18275427572609387	-0.31696738167669264	2.3799243932188285	4.736255720984934	1.8832143786722852	1.1792832335688552	0.9738908592446643	0.88042081755343	0.1019560540704085	0.1260670962565918	0.8417338217836786	0.7562387503369234	16.406010000000002	19.289812500000004	-0.074342265478424	-0.16512108818011256	-0.09077882270168855	-2.8560529851688905	-0.4997216574027866	2.3563313277661044	-0.7039311451034299	-0.09347004169123414	0.024111042186183273	-0.08549507144675517	2.8838025	0.008169360194531246	0.01815548972172765	0.02015087277455029	0.20042412957303324	0.1961296615810634	0.25202679193884925	0.07515578131538021	0.00851164165346996	0.003597917911188989	0.010337200181594503	0.40509468219877165	-0.09144093287470365	-0.20312096488725137	-0.13295508413614382	-3.275545509449097	-0.9102257568749137	1.8288331898827348	-0.8612340032243713	-0.1112851124144505	0.01658051345227822	-0.1071310800820664	2.035929585845081	-0.057243598082144354	-0.12712121147297376	-0.04860256126723328	-2.436560460888684	-0.08921755793065961	2.883829465649474	-0.5466282869824886	-0.07565497096801779	0.031641570920088326	-0.06385906281144393	3.7316754141549184	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/2_0	0.3	0.02	0.0	1000	0.7030683943563212	0.4865792690981105	0.9463104349309226	0.9842781836659276	0.24324204057460155	0.49769891456781706	-0.6562886584555621	-2.286063829332465	0.7892850851959308	0.7527045711798211	1.445573743651493	3.038768400512286	1.567369094809735	1.6547892618919242	0.9755657668265277	0.9833185266401854	0.09781395291033933	0.1009178845132469	0.822543866434717	0.8108272942739567	16.1656875	16.5486175	-0.21648912525821057	0.03796774873500485	0.2544568739932155	-1.629775170876903	-0.036580514016109685	1.5931946568607935	0.08742016708218907	0.0077527598136579	0.003103931602907564	-0.011716572160760292	0.3829299999999994	0.012357127064743002	0.003401157288324431	0.011102042593744681	0.08903095385806777	0.019437764740877352	0.083260069549477	0.03471614697734301	0.003833930520303549	0.002071446303503562	0.004197075387690921	0.1585564273373993	-0.24235288944809763	0.030849044717715678	0.23122003179144224	-1.8161190988887552	-0.07726422318269568	1.4189293285220295	0.014758436382235826	-0.0002717489882675941	-0.0012316553377405672	-0.02050115190536247	0.051067583601779376	-0.1906253610683235	0.045086452752294025	0.2776937161949887	-1.4434312428650509	0.004103195150476316	1.7674599851995576	0.16008189778214232	0.015777268615583394	0.007439518543555695	-0.0029319924161581128	0.7147924163982193	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/2_1	0.3	0.02	0.25	1000	0.6751978048780488	0.4804035834896811	0.9372597326454034	0.9238841932457786	0.2620619277673546	0.44348060975609754	-0.8498586277657882	-2.4166789440503487	0.7680743375780172	0.7225721039477719	1.6179329653438053	3.1392510479981204	1.7353034164715269	1.6210106224278555	0.9713847569964565	0.9704244645886793	0.10787527202112399	0.10637281377633008	0.8183158528120282	0.8052876351638645	17.53983	17.0678225	-0.19479422138836774	-0.013375539399624825	0.18141868198874292	-1.5668203162845604	-0.045502233630245276	1.5213180826543151	-0.11429279404367172	-0.0009602924077771968	-0.0015024582447939056	-0.01302821764816368	-0.47200749999999997	0.013373735834748946	0.00669380187598596	0.015270318055459538	0.0957061592358639	0.04857094187340693	0.09539845623027093	0.027111574552360074	0.004784218270825922	0.004065893510703476	0.005455432264999557	0.2408974024153449	-0.22278577218779969	-0.027385827741506906	0.1494575389802006	-1.7671356097202555	-0.1471623833165538	1.3216468190109398	-0.17103797173464555	-0.010973776330155581	-0.010012471165358932	-0.024446568606002958	-0.9762115578997952	-0.1668026705889358	0.0006347489422572575	0.21337982499728525	-1.3665050228488653	0.05615791605606324	1.7209893462976904	-0.05754761635269789	0.009053191514601187	0.0070075546757711205	-0.0016098666903244015	0.03219655789979531	20	20	20	20	20	20	20	20	20	20	20
