seed	pair_agent_holdout_rank	pair_broker_holdout_rank	pair_rank_gap	pair_agent_holdout_r2	pair_broker_holdout_r2	pair_r2_gap	pair_output_gap	pair_outsourcing_rate	pair_access_fraction	pair_betweenness	pair_mean_degree	size_matched_agent_holdout_rank	size_matched_broker_holdout_rank	size_matched_rank_gap	size_matched_agent_holdout_r2	size_matched_broker_holdout_r2	size_matched_r2_gap	size_matched_output_gap	size_matched_outsourcing_rate	size_matched_access_fraction	size_matched_betweenness	size_matched_mean_degree	single_principal_agent_holdout_rank	single_principal_broker_holdout_rank	single_principal_rank_gap	single_principal_agent_holdout_r2	single_principal_broker_holdout_r2	single_principal_r2_gap	single_principal_output_gap	single_principal_outsourcing_rate	single_principal_access_fraction	single_principal_betweenness	single_principal_mean_degree	additive_agent_holdout_rank	additive_broker_holdout_rank	additive_rank_gap	additive_agent_holdout_r2	additive_broker_holdout_r2	additive_r2_gap	additive_output_gap	additive_outsourcing_rate	additive_access_fraction	additive_betweenness	additive_mean_degree	size_matched_minus_pair_agent_holdout_rank	size_matched_minus_pair_broker_holdout_rank	size_matched_minus_pair_rank_gap	size_matched_minus_pair_agent_holdout_r2	size_matched_minus_pair_broker_holdout_r2	size_matched_minus_pair_r2_gap	size_matched_minus_pair_output_gap	size_matched_minus_pair_outsourcing_rate	size_matched_minus_pair_access_fraction	size_matched_minus_pair_betweenness	size_matched_minus_pair_mean_degree	single_principal_minus_pair_agent_holdout_rank	single_principal_minus_pair_broker_holdout_rank	single_principal_minus_pair_rank_gap	single_principal_minus_pair_agent_holdout_r2	single_principal_minus_pair_broker_holdout_r2	single_principal_minus_pair_r2_gap	single_principal_minus_pair_output_gap	single_principal_minus_pair_outsourcing_rate	single_principal_minus_pair_access_fraction	single_principal_minus_pair_betweenness	single_principal_minus_pair_mean_degree	additive_minus_pair_agent_holdout_rank	additive_minus_pair_broker_holdout_rank	additive_minus_pair_rank_gap	additive_minus_pair_agent_holdout_r2	additive_minus_pair_broker_holdout_r2	additive_minus_pair_r2_gap	additive_minus_pair_output_gap	additive_minus_pair_outsourcing_rate	additive_minus_pair_access_fraction	additive_minus_pair_betweenness	additive_minus_pair_mean_degree
29	0.5100438086303941	0.7959556285178236	0.28591181988742964	-2.0222337092334315	0.5250583940941532	2.5472921033275844	1.3991374617055103	0.8971151170911222	0.13918657266918685	0.6650895830608526	18.71125	0.715571669793621	0.7155556285178235	-1.60412757973849e-5	-0.38906338484265196	0.03351906223541268	0.4225824470780646	1.24662342973351	0.7018907285526075	0.380869644586414	0.35455381072670783	37.30335000000001	0.6721281425891182	0.44698480300187604	-0.22514333958724211	-0.5023273287525074	-0.9095586442989717	-0.40723131554646425	1.1671633730216011	0.6193917172421765	0.19077596553716322	0.11094675762740527	28.143300000000004	0.5904579737335834	0.5088774859287055	-0.08158048780487807	-1.0123129190027218	-14.465293060528733	-13.452980141526016	1.0309902884786182	0.7083985610704309	0.0686167920972778	0.1591645715025082	18.15565	0.20552786116322685	-0.08040000000000014	-0.28592786116322705	1.6331703243907796	-0.49153933185874055	-2.12470965624952	-0.15251403197200042	-0.19522438853851476	0.24168307191722713	-0.3105357723341448	18.59210000000001	0.16208433395872412	-0.3489708255159476	-0.5110551594746717	1.519906380480924	-1.434617038393125	-2.954523418874049	-0.23197408868390923	-0.2777233998489458	0.05158939286797637	-0.5541428254334474	9.432050000000004	0.08041416510318933	-0.2870781425891181	-0.36749230769230773	1.0099207902307097	-14.990351454622886	-16.0002722448536	-0.36814717322689217	-0.18871655602069137	-0.07056978057190905	-0.5059250115583445	-0.5555999999999983
30	0.47670234521575994	0.8393351782363976	0.36263283302063776	-2.261134589034522	0.5058908967370147	2.7670254857715366	2.1937636632365503	0.9362247212011828	0.10814279193320983	0.7081758089322201	17.4574	0.7133779549718575	0.7844351782363977	0.07105722326454025	-0.7275614631496176	0.2251902722214222	0.9527517353710397	1.6712161674149262	0.8236929383277769	0.31145844087226915	0.48280571360477664	36.291050000000006	0.6471607879924953	0.2864196060037523	-0.36074118198874294	-0.6809876467383169	-1.9755112748480212	-1.2945236281097046	1.25470337109028	0.5914269505445013	0.33062231466986763	0.1584780212437488	29.574949999999994	0.6041042213883678	0.2878841463414634	-0.3162200750469043	-0.8479919883976615	-23.207176787210955	-22.359184798813295	1.186816185561431	0.5774569690968316	0.06495248909972146	0.21887888961462587	16.76265	0.23667560975609758	-0.05489999999999984	-0.29157560975609753	1.5335731258849044	-0.2807006245155925	-1.8142737504004969	-0.5225474958216241	-0.11253178287340593	0.20331564893905932	-0.22537009532744345	18.833650000000006	0.17045844277673539	-0.5529155722326453	-0.7233740150093807	1.580146942296205	-2.481402171585036	-4.061549113881242	-0.9390602921462703	-0.3447977706566815	0.2224795227366578	-0.5496977876884713	12.117549999999994	0.1274018761726079	-0.5514510318949342	-0.6788529080675421	1.4131426006368604	-23.71306768394797	-25.126210284584833	-1.0069474776751193	-0.3587677521043512	-0.043190302833488375	-0.4892969193175942	-0.6947499999999991
31	0.4512749530956849	0.8623723264540339	0.41109737335834906	-2.488360829379356	0.6722719218458876	3.1606327512252435	1.4614536348869431	0.9617810215443768	0.1122311041011711	0.7937902624952884	17.6035	0.7306921200750469	0.8307629455909943	0.10007082551594744	-0.28688189489015753	0.529555817135315	0.8164377120254726	1.1133796745803028	0.8210821057765392	0.32453993182627866	0.5486394276162101	37.8495	0.7290791744840526	0.3671429643527204	-0.3619362101313321	-0.01008563557725024	-0.3568474711558586	-0.3467618355786083	0.10463785845588838	0.35751183219739463	0.2485557874493069	0.09479107240318677	23.4193	0.6636662288930582	0.5609667917448405	-0.10269943714821757	-0.17383934302308227	-1.9830833370979613	-1.809243994074879	-0.03235455258341817	0.6293871323363279	0.09906555964158342	0.15299572334660544	17.82095	0.27941716697936203	-0.03160938086303966	-0.31102654784240163	2.2014789344891983	-0.1427161047105726	-2.344195039199771	-0.3480739603066403	-0.14069891576783766	0.21230882772510756	-0.2451508348790783	20.246	0.2778042213883677	-0.4952293621013135	-0.7730335834896811	2.478275193802106	-1.0291193930017462	-3.507394586803852	-1.3568157764310547	-0.6042691893469823	0.1363246833481358	-0.6989991900921017	5.815799999999999	0.21239127579737327	-0.3014055347091934	-0.5137968105065667	2.3145214863562735	-2.6553552589438487	-4.969876745300122	-1.4938081874703613	-0.3323938892080489	-0.013165544459587675	-0.6407945391486829	0.21744999999999948
32	0.45223855534709195	0.8635139774859285	0.4112754221388367	-2.685301186267699	0.6311091902595141	3.3164103765272133	1.356224620670733	0.963220601077099	0.1005514410485308	0.7850375334484162	17.9728	0.7354082551594747	0.7729730769230769	0.03756482176360231	-0.2380322213244579	0.2466844145286525	0.4847166358531104	0.8850595682078088	0.7445082824034526	0.3303375678660747	0.4642834656186071	37.05555	0.7279550656660412	0.41153771106941833	-0.3164173545966228	-0.04098507687535577	-0.611784781152999	-0.5707997042776433	0.446894624062562	0.4982616279679487	0.17886311326789314	0.07410371095504922	25.30165	0.6768036585365854	0.46309962476547845	-0.21370403377110692	-0.1336660879491145	-6.410654082178995	-6.276987994229881	0.31619648610157625	0.5956366672193222	0.10301942766368119	0.13903800444942851	16.833099999999998	0.28316969981238277	-0.09054090056285158	-0.3737106003752344	2.447268964943241	-0.38442477573086153	-2.831693740674103	-0.47116505246292406	-0.21871231867364638	0.2297861268175439	-0.3207540678298091	19.082749999999997	0.2757165103189492	-0.4519762664165102	-0.7276927767354595	2.644316109392343	-1.2428939714125131	-3.8872100808048566	-0.9093299966081709	-0.46495897310915024	0.07831167221936235	-0.710933822493367	7.328849999999999	0.22456510318949346	-0.40041435272045006	-0.6249794559099436	2.5516350983185845	-7.0417632724385095	-9.593398370757093	-1.0400281345691567	-0.36758393385777677	0.0024679866151503943	-0.6459995289989877	-1.1397000000000013
33	0.4927477485928705	0.8231863977485927	0.3304386491557222	-2.207510895070393	0.5466603542342454	2.7541712493046386	1.6148387501703525	0.9308750152747927	0.12352989219966334	0.756320389285242	18.6372	0.7577591932457785	0.7694053470919326	0.011646153846153983	-0.24696305675160005	0.19293199943371125	0.43989505618531133	1.4612183339446654	0.7942732777927172	0.3374095426119359	0.4862295744487922	42.053399999999996	0.7592933395872421	-0.07832579737335835	-0.8376191369606005	0.029039351761989445	-3.57969100192845	-3.6087303536904387	-0.3301530622830268	0.23718614228603388	0.2975961087403821	0.17800495995338644	22.844250000000002	0.7374818949343341	0.31606810506566607	-0.42141378986866795	-0.021832516539631235	-23.739687015953496	-23.717854499413864	0.46582474569738663	0.41869764304294366	0.14603964987955242	0.1489173987146574	18.30525	0.26501144465290793	-0.05378105065666006	-0.3187924953095682	1.9605478383187929	-0.35372835480053416	-2.314276193119327	-0.15362041622568712	-0.1366017374820755	0.21387965041227255	-0.2700908148364498	23.416199999999996	0.2665455909943716	-0.901512195121951	-1.1680577861163228	2.2365502468323823	-4.126351356162695	-6.362901602995077	-1.9449918124533794	-0.6936888729887588	0.17406621654071877	-0.5783154293318555	4.207050000000002	0.24473414634146362	-0.5071182926829266	-0.7518524390243901	2.1856783785307616	-24.28634737018774	-26.4720257487185	-1.1490140044729658	-0.512177372231849	0.02250975767988908	-0.6074029905705847	-0.3319499999999991
34	0.524431894934334	0.830084990619137	0.30565309568480303	-2.582159873094784	0.5436400746579252	3.125799947752709	1.8240041993700171	0.9173827941579763	0.10002892554198461	0.7623881355127227	17.957500000000003	0.7095165103189494	0.7495422138836773	0.04002570356472799	-0.5980066366966837	-0.023419449653368285	0.5745871870433154	1.4827089829267535	0.7871118422639286	0.3206312349893876	0.4642770014690926	37.2131	0.6531788930581613	0.4063070356472795	-0.24687185741088183	-0.8181433919690368	-1.1444708713721556	-0.3263274794031187	0.7197110791886144	0.5542832612940634	0.23115484524485047	0.10051248717963054	23.9654	0.5810430581613508	0.5196272045028143	-0.061415853658536565	-1.1636185692056658	-10.505217724189988	-9.341599154984323	0.9926382923212703	0.6910181383797023	0.11307701611900182	0.1480580978503766	16.413450000000005	0.1850846153846154	-0.08054277673545973	-0.265627392120075	1.9841532363981003	-0.5670595243112935	-2.5512127607093937	-0.34129521644326366	-0.1302709518940477	0.220602309447403	-0.29811113404363004	19.255599999999994	0.1287469981238274	-0.4237779549718575	-0.5525249530956848	1.764016481125747	-1.688110946030081	-3.4521274271558275	-1.1042931201814028	-0.36309953286391294	0.13112591970286586	-0.6618756483330921	6.007899999999996	0.05661116322701687	-0.3104577861163227	-0.3670689493433396	1.4185413038891181	-11.048857798847914	-12.467399102737032	-0.8313659070487468	-0.22636465577827403	0.01304809057701721	-0.6143300376623461	-1.5440499999999986
35	0.4656362101313321	0.8517326454033773	0.38609643527204507	-2.9740163380446045	0.5260372630341857	3.5000536010787906	1.3702275986465113	0.9655898638807644	0.12946227344158778	0.730688637195979	18.772550000000003	0.746223545966229	0.6989634146341465	-0.04726013133208249	-0.26826052097821096	-0.12481574598279477	0.1434447749954162	0.7621935167242218	0.724773571932323	0.38889352224451473	0.38412614363728165	42.816900000000004	0.7486967166979361	0.5351099437148217	-0.21358677298311446	0.05260741437681019	-0.8514628212548019	-0.9040702356316119	0.06547489164181064	0.45218570989208884	0.24168306923331082	0.10091605826337369	24.863350000000004	0.6969296435272045	0.345480487804878	-0.3514491557223265	-0.25485315740489173	-15.63231504851905	-15.377461891114155	0.396264808416769	0.3759385946212767	0.10341756067637879	0.15287461119622509	18.82955	0.28058733583489687	-0.15276923076923088	-0.4333565666041276	2.7057558170663936	-0.6508530090169805	-3.3566088260833746	-0.6080340819222896	-0.24081629194844145	0.25943124880292695	-0.34656249355869734	24.04435	0.28306050656660403	-0.31662270168855566	-0.5996832082551595	3.026623752421415	-1.3775000842889877	-4.4041238367104025	-1.3047527070047007	-0.5134041539886756	0.11222079579172303	-0.6297725789326053	6.0908000000000015	0.23129343339587244	-0.5062521575984993	-0.7375455909943716	2.719163180639713	-16.158352311553237	-18.877515492192945	-0.9739627902297423	-0.5896512692594877	-0.02604471276520899	-0.577814025999754	0.05699999999999861
36	0.4472161350844277	0.8438304878048781	0.3966143527204503	-3.224325427123465	0.5363565088747695	3.760681935998234	1.2739304817672776	0.968492874148603	0.11548323032028848	0.8066539356026127	17.622999999999998	0.7445184803001875	0.7411364915572234	-0.0033819887429642425	-0.5923263770047213	0.07466013635483834	0.6669865133595598	0.6705416577450276	0.7743910965425658	0.39171863317586075	0.47704510929580984	42.02235	0.7131333958724203	0.33392373358348965	-0.3792096622889306	-0.24625046114392216	-1.0820854277771397	-0.8358349666332179	0.17085003291322204	0.39135403511257244	0.16117828101701082	0.08324838949458498	20.7778	0.6810842401500937	0.4604657598499061	-0.22061848030018769	-0.3797983636873639	-2.828032184189741	-2.4482338205023777	0.14768401850168086	0.5508058775432577	0.07432089814425195	0.11023280406473526	19.05085	0.2973023452157598	-0.10269399624765474	-0.39999634146341456	2.6319990501187434	-0.4616963725199311	-3.093695422638674	-0.60338882402225	-0.1941017776060372	0.27623540285557224	-0.3296088263068028	24.399350000000005	0.2659172607879926	-0.5099067542213884	-0.7758240150093809	2.978074965979543	-1.6184419366519092	-4.596516902631452	-1.1030804488540555	-0.5771388390360306	0.045695050696722334	-0.7234055461080277	3.1548000000000016	0.23386810506566602	-0.383364727954972	-0.617232833020638	2.844527063436101	-3.3643886930645106	-6.208915756500612	-1.1262464632655969	-0.41768699660534525	-0.04116233217603653	-0.6964211315378774	1.427850000000003
37	0.5005069418386492	0.8017755159474671	0.301268574108818	-2.5490743125146613	0.5287790239843841	3.0778533364990457	1.641846939700209	0.8902829496261802	0.12807243085990086	0.7052634260888884	19.434549999999998	0.6934738273921202	0.6929957786116323	-0.00047804878048783307	-1.0041373259864532	-0.00307274085833777	1.0010645851281155	1.5181495932770028	0.7065981117060015	0.3886698470931299	0.35310128280779185	40.3983	0.6007434333958723	0.5586219512195122	-0.04212148217636018	-1.4068033955781363	-0.9442548100787981	0.46254858549933797	1.3283808211682169	0.6720221463900116	0.2183912720239388	0.09345439929928989	30.72095	0.5938786116322703	0.47521003752345214	-0.11866857410881808	-1.2453060623600352	-49.51209583082951	-48.26678976846948	0.9974292300271708	0.622374837663659	0.13821575857676194	0.18051067371078988	18.0559	0.19296688555347097	-0.10877973733583479	-0.30174662288930587	1.544936986528208	-0.5318517648427219	-2.0767887513709304	-0.12369734642320607	-0.18368483792017865	0.2605974162332291	-0.3521621432810965	20.96375	0.10023649155722314	-0.2431535647279549	-0.3433900562851782	1.142270916936525	-1.4730338340631821	-2.615304750999708	-0.313466118531992	-0.2182608032361686	0.09031884116403793	-0.6118090267895985	11.2864	0.0933716697936211	-0.32656547842401495	-0.4199371482176361	1.3037682501546262	-50.04087485481389	-51.344643104968526	-0.6444177096730381	-0.2679081119625212	0.010143327716861078	-0.5247527523780985	-1.3786499999999968
38	0.4277247654784239	0.877634521575985	0.44990975609756106	-3.220644389017159	0.4883315476527833	3.708975936669943	1.4537960217439778	0.9565174960920777	0.09464486883810866	0.7846096881591504	17.047800000000002	0.6841297373358348	0.7947839587242026	0.11065422138836775	-0.63021174034623	0.28748096406700885	0.9176927044132388	1.248271706155045	0.807893995423643	0.3077068381555039	0.4835100957876192	36.123000000000005	0.7090592870544091	0.41195506566604123	-0.29710422138836773	-0.25252334589319714	-0.4800265580956379	-0.22750321220244074	0.2484261371211447	0.40193307097286707	0.28842293422840304	0.11222995422721682	25.56715	0.6618581613508442	0.3950803939962476	-0.2667777673545965	-0.5418170789401718	-18.914812225935993	-18.372995146995823	0.42481002289093484	0.562396210892842	0.06653385385334418	0.12795651386932616	17.7201	0.2564049718574109	-0.08285056285178238	-0.33925553470919334	2.5904326486709293	-0.20085058358577446	-2.7912832322567045	-0.2055243155889328	-0.14862350066843466	0.21306196931739527	-0.3010995923715312	19.075200000000002	0.2813345215759852	-0.46567945590994375	-0.7470139774859288	2.9681210431239617	-0.9683581057484212	-3.936479148872384	-1.2053698846228331	-0.5545844251192107	0.19377806539029438	-0.6723797339319336	8.51935	0.23413339587242027	-0.48255412757973737	-0.7166875234521576	2.6788273100769873	-19.403143773588777	-22.081971083665767	-1.028985998853043	-0.3941212851992357	-0.028111014984764482	-0.6566531742898243	0.6722999999999963
39	0.4696728893058162	0.8349146341463415	0.3652417448405253	-2.4385822864720987	0.5888258545413125	3.027408141013411	1.6854472843084973	0.9465930298907734	0.10810402352146986	0.7422929390524158	18.204	0.693033114446529	0.7690124765478425	0.0759793621013134	-0.6212988573542069	0.2440641661189961	0.865363023473203	1.166918241578997	0.7912192304499973	0.31649353507047107	0.4741489590370205	36.68145	0.6881973733583491	0.5337814258911819	-0.154415947467167	-0.531372302057143	-1.166900847545093	-0.63552854548795	0.3410053977383808	0.5981642145263529	0.24935513682289034	0.10598731772968588	25.78725	0.6558436210131332	0.495839774859287	-0.16000384615384605	-0.388170689782272	-9.129896433332917	-8.741725743550646	0.3911115646863218	0.6624662525784396	0.06993984824628613	0.12866578867131934	17.3306	0.22336022514071285	-0.06590215759849893	-0.2892623827392119	1.8172834291178919	-0.34476168842231647	-2.162045117540208	-0.5185290427295004	-0.15537379944077612	0.2083895115490012	-0.2681439800153953	18.477449999999997	0.21852448405253289	-0.30113320825515955	-0.5196576923076923	1.9072099844149557	-1.7557267020864056	-3.662936686501361	-1.3444418865701167	-0.3484288153644205	0.14125111330142048	-0.6363056213227299	7.58325	0.18617073170731702	-0.3390748592870545	-0.5252455909943714	2.050411596689827	-9.718722287874229	-11.769133884564056	-1.2943357196221754	-0.2841267773123338	-0.03816417527518373	-0.6136271503810964	-0.8734000000000002
40	0.4303005628517823	0.8217636022514071	0.39146303939962485	-3.111944120455985	0.5932025560145966	3.7051466764705814	1.4848272079540394	0.9414266985287826	0.11230481534142442	0.757996010306847	18.1027	0.6881119136960601	0.7050764540337708	0.01696454033771101	-0.580148869476242	0.045959244605762894	0.626108114082005	1.2144072826423877	0.731980258797152	0.3635143520511835	0.38684049667794074	38.805150000000005	0.5901105065666041	0.4378523452157598	-0.1522581613508443	-1.1633927229216148	-1.4736375673055084	-0.3102448443838937	0.7533889981666032	0.7118075387138374	0.29640577816247826	0.1272714184533031	28.62715	0.5392273921200751	0.49249727954971856	-0.04673011257035643	-1.4878438416714426	-13.87202016123417	-12.384176319562727	0.689338059029624	0.7841923606406799	0.07459612115529558	0.17427145958804244	15.952699999999998	0.25781135084427775	-0.11668714821763626	-0.37449849906191385	2.531795250979743	-0.5472433114088338	-3.0790385623885763	-0.2704199253116517	-0.20944643973163057	0.2512095367097591	-0.3711555136289063	20.702450000000006	0.15980994371482182	-0.3839112570356473	-0.5437212007504691	1.9485513975343702	-2.0668401233201052	-4.015391520854475	-0.7314382097874362	-0.22961915981494518	0.18410096282105384	-0.630724591853544	10.524450000000002	0.10892682926829278	-0.32926632270168854	-0.43819315196998126	1.6241002787845424	-14.465222717248766	-16.089322996033307	-0.7954891489244155	-0.1572343378881027	-0.037708694186128836	-0.5837245507188046	-2.1500000000000004
41	0.43787073170731705	0.8453335834896809	0.40746285178236397	-2.3857324739031585	0.5914253839906278	2.9771578578937863	1.5718149526297853	0.9379198485856755	0.11129649877541492	0.6765567120825582	19.6884	0.7499906191369606	0.772603564727955	0.02261294559099437	-0.4285558386140801	0.2842740886940597	0.7128299273081398	1.3057046562680532	0.7711813863361583	0.3538568929065582	0.4085287896849354	40.891149999999996	0.7329343339587241	0.3748729831144466	-0.3580613508442776	-0.1834562667577098	-0.4749961802649236	-0.29153991350721375	0.5132558587845678	0.45143476041504565	0.20035940380235878	0.17895479564265943	24.609699999999997	0.6858928705440902	0.40941904315197003	-0.27647382739212023	-0.401637563385665	-13.509274471072018	-13.107636907686352	0.5310287503150498	0.5381045699953216	0.10517481512572116	0.1583804214156719	17.6937	0.3121198874296436	-0.07273001876172591	-0.3848499061913696	1.9571766352890783	-0.30715129529656815	-2.2643279305856465	-0.2661102963617321	-0.16673846224951716	0.24256039413114328	-0.2680279223976228	21.202749999999995	0.29506360225140704	-0.4704606003752343	-0.7655242026266416	2.2022762071454487	-1.0664215642555515	-3.268697771401	-1.0585590938452176	-0.4864850881706298	0.08906290502694386	-0.49760191643989876	4.921299999999995	0.24802213883677315	-0.4359145403377109	-0.6839366791744842	1.9840949105174934	-14.100699855062647	-16.08479476558014	-1.0407862023147354	-0.3998152785903538	-0.00612168364969376	-0.5181762906668863	-1.9947000000000017
42	0.4502633208255159	0.8292989681050658	0.37903564727954986	-2.362537212466871	0.44338088007555176	2.8059180925424223	1.5104904865313276	0.9297589921447271	0.12487085020092108	0.7169792043538339	19.9409	0.7080833958724202	0.7833651031894934	0.07528170731707294	-0.7157853085733797	0.07873154085893388	0.7945168494323138	1.1985950042776192	0.7663938774214732	0.3666138220884544	0.4480382789983435	39.77165	0.6910702626641653	0.3657738273921201	-0.325296435272045	-0.5106905587718406	-0.6884014524498123	-0.17771089367797183	0.8246312018703732	0.5410863248459838	0.3848560189820075	0.08069410836705888	29.48605	0.6676106003752345	0.40741951219512196	-0.26019108818011255	-0.6204755568406342	-8.092504733859371	-7.472029177018736	0.4130956004727972	0.6170705816357909	0.09283368262269218	0.15475583575123358	18.43485	0.2578200750469043	-0.04593386491557239	-0.3037539399624769	1.6467519038934912	-0.3646493392166179	-2.0114012431101083	-0.31189548225370833	-0.16336511472325388	0.2417429718875333	-0.2689409253554904	19.830750000000002	0.24080694183864937	-0.46352514071294565	-0.7043320825515949	1.8518466536950302	-1.131782332525364	-2.983628986220394	-0.6858592846609544	-0.3886726672987433	0.2599851687810864	-0.636285095986775	9.54515	0.21734727954971855	-0.4218794559099438	-0.6392267354596624	1.7420616556262367	-8.535885613934923	-10.277947269561158	-1.0973948860585303	-0.31268841050893625	-0.0320371675782289	-0.5622233686026004	-1.5060499999999983
43	0.4507303001876172	0.8707866791744842	0.4200563789868668	-2.699995879961862	0.6604663229022063	3.3604622028640683	1.500215721268248	0.9652000917687685	0.11347341896688345	0.7450305961868314	17.73565	0.7343100375234523	0.7852296435272047	0.050919606003752435	-0.5096394621952821	0.2252107522340144	0.7348502144292964	1.1850072756374215	0.8154365356694863	0.3597988797123139	0.3363558124580387	43.501349999999995	0.6716083489681053	0.6052076923076923	-0.06640065666041285	-0.9319525096725776	-2.0359893623495084	-1.104036852676931	1.0329388182384736	0.7990023371744434	0.302638396435847	0.09259140106236484	29.803700000000003	0.5731523452157599	0.6978747654784239	0.12472242026266409	-1.294862108238116	-2.9541060626527993	-1.6592439544146835	1.1536179479186077	0.8565723716780326	0.08314791580104354	0.14386829317414684	17.23875	0.283579737335835	-0.08555703564727946	-0.36913677298311437	2.19035641776658	-0.43525557066819187	-2.625611988434772	-0.3152084456308266	-0.14976355609928227	0.24632546074543044	-0.40867478372879273	25.765699999999995	0.22087804878048806	-0.2655789868667918	-0.48645703564727966	1.7680433702892844	-2.6964556852517148	-4.464499055540999	-0.46727690302977454	-0.16619775459432518	0.18916497746896355	-0.6524391951244666	12.068050000000003	0.12242204502814263	-0.1729119136960603	-0.29533395872420276	1.405133771723746	-3.6145723855550056	-5.019706157278752	-0.34659777334964037	-0.10862772009073596	-0.030325503165839915	-0.6011623030126846	-0.4969000000000001
44	0.44128545966228894	0.8815338649155722	0.44024840525328324	-2.6045786945238176	0.5028603326312694	3.1074390271550874	1.8708919500465169	0.952578816656362	0.107185322797882	0.7535538612174633	17.83145	0.7389329268292684	0.7866564727954972	0.04772354596622895	-0.29238962153641757	0.2664332852722392	0.5588229068086568	1.569319155844354	0.8066733716942023	0.31788046046180723	0.4525925613961541	39.790099999999995	0.7639137898686679	0.2812926829268293	-0.48262110694183863	0.1359541177639952	-1.1782952716406423	-1.3142493894046374	-0.05730858587429917	0.23122996442986238	0.15897496300871947	0.15159653083340205	20.389400000000002	0.758212382739212	0.49982532833020654	-0.25838705440900567	0.15716858176100462	-7.795054079428145	-7.9522226611891496	-0.43237159872322933	0.26614060449109433	0.15301211145132718	0.1331049223550676	19.45915	0.29764746716697943	-0.09487739212007495	-0.3925248592870543	2.3121890729874	-0.2364270473590302	-2.5486161203464306	-0.3015727942021629	-0.14590544496215974	0.21069513766392522	-0.30096129982130915	21.958649999999995	0.32262833020637893	-0.6002411819887429	-0.9228695121951218	2.740532812287813	-1.6811556042719116	-4.421688416559725	-1.928200535920816	-0.7213488522264997	0.05178964021083747	-0.6019573303840612	2.5579500000000017	0.31692692307692305	-0.38170853658536563	-0.6986354596622889	2.7617472762848223	-8.297914412059415	-11.059661688344237	-2.3032635487697464	-0.6864382121652677	0.04582678865344518	-0.6204489388623957	1.6277000000000008
45	0.4310507504690432	0.869908818011257	0.4388580675422139	-2.6114440794844755	0.6863820732839037	3.297826152768379	1.6530477986087786	0.9590020143035535	0.10732344612819426	0.7180451368102923	18.662950000000002	0.7437347091932457	0.7930218574108818	0.04928714821763601	-0.33585448442905036	0.3833230565282074	0.7191775409572577	1.2524359909053957	0.7862517038401045	0.3555094714485706	0.43019024425786334	38.88530000000001	0.6917049718574108	0.562759756097561	-0.1289452157598499	-0.45523170831199355	-0.7823797429349939	-0.3271480346230004	0.4569987526006981	0.5777380043559182	0.24121516006686328	0.08069294712810839	28.24815	0.6516861163227017	0.5723122889305816	-0.07937382739212015	-0.5392045237791414	-4.008723119163677	-3.4695185953845367	0.31543136525863735	0.665043808030041	0.09760704534479957	0.16748298497041225	15.61705	0.3126839587242025	-0.07688696060037514	-0.3895709193245779	2.275589595055425	-0.30305901675569624	-2.578648611811121	-0.4006118077033829	-0.17275031046344902	0.2481860253203763	-0.2878548925524289	20.222350000000006	0.2606542213883676	-0.30714906191369595	-0.5678032833020639	2.156212371172482	-1.4687618162188976	-3.624974187391379	-1.1960490460080804	-0.3812640099476353	0.133891713938669	-0.6373521896821839	9.585199999999997	0.2206353658536585	-0.29759652908067535	-0.5182318949343341	2.072239555705334	-4.69510519244758	-6.767344748152915	-1.3376164333501412	-0.29395820627351243	-0.009716400783394696	-0.55056215183988	-3.0459000000000014
46	0.5269605065666041	0.8092781425891182	0.2823176360225141	-1.7305746966894968	0.5880347609217601	2.3186094576112573	1.7477050614681744	0.8931514327627031	0.13861844881515487	0.7517202907399432	20.6619	0.7254652908067543	0.7079994371482177	-0.017465853658536517	-0.23068976180740347	-0.205931289165526	0.024758472641877444	1.695150317742463	0.6875938702400777	0.44112395120433173	0.38919884429549045	41.9785	0.7469181988742964	0.46605628517823644	-0.28086191369606	-0.03749105662392619	-0.5060567183023559	-0.4685656616784297	-1.054632560454388	0.16117759789091582	0.22662662084882043	0.11847140577155262	22.884149999999998	0.7302705440900563	0.5953007504690431	-0.13496979362101316	-0.06643794260652254	-8.801717817426375	-8.735279874819852	-1.3003838451585266	0.29262055256454395	0.1836820675942779	0.161763047169522	20.308600000000002	0.19850478424015017	-0.10127870544090056	-0.2997834896810506	1.4998849348820933	-0.793966050087286	-2.29385098496938	-0.05255474372571145	-0.20555756252262547	0.30250550238917684	-0.3625214464444527	21.316599999999998	0.21995769230769235	-0.3432218574108818	-0.5631795497185741	1.6930836400655707	-1.094091479224116	-2.787175119289687	-2.8023376219225624	-0.7319738348717874	0.08800817203366557	-0.6332488849683906	2.222249999999999	0.20331003752345223	-0.21397739212007516	-0.4172874296435273	1.6641367540829743	-9.389752578348135	-11.05388933243111	-3.0480889066267007	-0.6005308801981593	0.045063618779123044	-0.5899572435704212	-0.3532999999999973
