result_reldir	rho	eta	delta	N	nn_agent_holdout_rank	ridge_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	nn_output_gap	ridge_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	nn_access_fraction	ridge_access_fraction	nn_betweenness	ridge_betweenness	nn_mean_degree	ridge_mean_degree	delta_agent_holdout_rank	delta_broker_holdout_rank	delta_rank_gap	delta_agent_holdout_r2	delta_broker_holdout_r2	delta_r2_gap	delta_output_gap	delta_outsourcing_rate	delta_access_fraction	delta_betweenness	delta_mean_degree	delta_se_agent_holdout_rank	delta_se_broker_holdout_rank	delta_se_rank_gap	delta_se_agent_holdout_r2	delta_se_broker_holdout_r2	delta_se_r2_gap	delta_se_output_gap	delta_se_outsourcing_rate	delta_se_access_fraction	delta_se_betweenness	delta_se_mean_degree	delta_ci_lower_agent_holdout_rank	delta_ci_lower_broker_holdout_rank	delta_ci_lower_rank_gap	delta_ci_lower_agent_holdout_r2	delta_ci_lower_broker_holdout_r2	delta_ci_lower_r2_gap	delta_ci_lower_output_gap	delta_ci_lower_outsourcing_rate	delta_ci_lower_access_fraction	delta_ci_lower_betweenness	delta_ci_lower_mean_degree	delta_ci_upper_agent_holdout_rank	delta_ci_upper_broker_holdout_rank	delta_ci_upper_rank_gap	delta_ci_upper_agent_holdout_r2	delta_ci_upper_broker_holdout_r2	delta_ci_upper_r2_gap	delta_ci_upper_output_gap	delta_ci_upper_outsourcing_rate	delta_ci_upper_access_fraction	delta_ci_upper_betweenness	delta_ci_upper_mean_degree	delta_n_agent_holdout_rank	delta_n_broker_holdout_rank	delta_n_rank_gap	delta_n_agent_holdout_r2	delta_n_broker_holdout_r2	delta_n_r2_gap	delta_n_output_gap	delta_n_outsourcing_rate	delta_n_access_fraction	delta_n_betweenness	delta_n_mean_degree
phase/r_N/cells/2_2	0.5	0.02	0.5	1500	0.49564910412757984	0.46880206848030015	0.8910069230769231	0.8049099296435271	0.39535781894934335	0.336107861163227	-3.7232859857967346	-2.624823450449349	0.7292570235832787	0.4253597416466673	4.452543009380014	3.050183192096017	0.6121814021404781	0.5408117199364809	0.9602466402435577	0.9303857315890761	0.11308311054527084	0.12475588383072637	0.8586432061862821	0.8087084784079979	17.734093333333334	19.136293333333334	-0.026847035647279534	-0.08609699343339586	-0.05924995778611634	1.0984625353473854	-0.3038972819366116	-1.402359817283997	-0.07136968220399716	-0.02986090865448126	0.011672773285455514	-0.04993472777828414	1.4022000000000008	0.011907195473692832	0.013402679718417151	0.020644678222189086	0.23499838435218529	0.04193129930511381	0.2502200239218446	0.01063922700819896	0.008775299235247202	0.003968672003649181	0.00806311534456104	0.3899991005987531	-0.05176908219426038	-0.11414912447757335	-0.10245976590067747	0.6066052641511723	-0.39166050001480923	-1.9260763462470405	-0.09363784025246813	-0.0482278210384845	0.0033662473177609557	-0.06681102214791915	0.5859225012492044	-0.001924989100298688	-0.05804486238921837	-0.016040149671555204	1.5903198065435984	-0.21613406385841394	-0.8786432883209536	-0.04910152415552618	-0.011493996270478021	0.019979299253150073	-0.033058433408649134	2.218477498750797	20	20	20	20	20	20	20	20	20	20	20
phase/r_N/cells/3_0	0.5	0.02	0.5	500	0.5337493808630394	0.5381790853658537	0.7432098592870544	0.8057871294559099	0.20946047842401505	0.2676080440900563	-2.589067337576869	-1.6235292621490267	-19.170814157612753	0.3946575164223796	-16.58174682003588	2.0181867785714056	0.49211031191841326	0.3974087080609704	0.9145166765911114	0.8436371243264891	0.12098249479380825	0.1137377716865999	0.7267022275064141	0.6913754342654472	16.846075000000003	15.852664999999998	0.004429704502814274	0.06257727016885552	0.05814756566604125	0.9655380754278425	19.565471674035134	18.599933598607286	-0.09470160385744283	-0.07087955226462203	-0.007244723107208367	-0.03532679324096686	-0.9934099999999996	0.00942012147242877	0.030821839568238408	0.03000429456914078	0.14815169658996422	7.08882941756985	7.060531691256018	0.008988679400969144	0.00968720410721253	0.003905756315190732	0.008307927473443756	0.24822808218292025	-0.015286836334427364	-0.0019335814485813008	-0.004652144602723007	0.6554530107636458	4.72838118546419	3.8220709318962562	-0.11351512606103573	-0.09115510348098083	-0.015419565025559733	-0.052715485285164294	-1.5129573469884945	0.02414624534005591	0.12708812178629234	0.1209472759348055	1.2756231400920393	34.402562162606074	33.37779626531832	-0.07588808165384994	-0.050604001048263236	0.0009301188111429989	-0.017938101196769425	-0.47386265301150476	20	20	20	20	20	20	20	20	20	20	20
phase/r_N/cells/3_2	0.5	0.02	0.5	1500	0.5062467729831146	0.505768799249531	0.8292105300187618	0.8077949249530958	0.3229637570356473	0.3020261257035647	-3.716145634605449	-2.261485551065338	-1.1369692467378933	0.38537843221863854	2.5791763878675558	2.646863983283976	0.5185575705679766	0.40911772521828305	0.9273354303814954	0.851932319915373	0.11286037784573047	0.1260816766332281	0.8549937831472428	0.7938043455454367	16.83519666666667	17.386748333333333	-0.0004779737335835199	-0.021415605065666064	-0.020937631332082547	1.4546600835401113	1.5223476789565318	0.0676875954164206	-0.10943984534969345	-0.07540311046612233	0.01322129878749767	-0.06118943760180605	0.5515516666666659	0.010731415940433538	0.024807444649736044	0.024640911758595428	0.17660822779731702	1.625735219266285	1.585617753271998	0.009137795241806732	0.00919886319423097	0.004082878736812843	0.006333511334351817	0.3207046277588393	-0.022939085434771685	-0.07333818344596632	-0.07251165236537534	1.0850148145539045	-1.8803552410665705	-3.2510485032787315	-0.12856547059505274	-0.09465655240485901	0.004675735380116175	-0.07444562917347207	-0.11969083359264765	0.021983137967604646	0.030506973314634197	0.030636389701210243	1.8243053525263182	4.9250505989796345	3.3864236941115724	-0.09031422010433417	-0.05614966852738565	0.021766862194879166	-0.04793324603014003	1.2227941669259794	20	20	20	20	20	20	20	20	20	20	20
phase/rho_N/cells/0_0	0.0	0.02	0.5	500	0.5864930112570356	0.5005010647753331	0.632296074108818	0.8074478711126272	0.04580306285178236	0.30694680633729415	-1.804764159557766	-2.1750553761586664	-21.994782963319558	0.318823248488852	-20.190018803761788	2.493878624647518	1.06888579023763	0.8774577269961675	0.9875993295974703	0.9503820609578012	0.10202867345862196	0.10007530648315906	0.7838277888801665	0.7452448512699583	16.146145	16.687030000000004	-0.08599194648170254	0.1751517970038092	0.26114374348551184	-0.37029121660090025	22.31360621180841	22.683897428409303	-0.18602192663949574	-0.037217268639669114	-0.00195336697546293	-0.03858293761020808	0.5408849999999998	0.010404567944197706	0.04208059039205017	0.04249160704630967	0.09145534328692921	8.707678183567088	8.672573023218789	0.024040647306657316	0.005984452690337601	0.0024151617403413003	0.00779938328690779	0.19303803814887976	-0.10776895746463395	0.087076109089545	0.17220778782712007	-0.5617094500046126	4.088226315556039	4.531993477199784	-0.23652945242771345	-0.049742872073014234	-0.007008358593283907	-0.054907234439256235	0.13685174273860556	-0.06421493549877112	0.2632274849180734	0.3500796991439036	-0.1788729831971879	40.53898610806078	40.83580137961882	-0.13551440085127803	-0.024691665206323994	0.0031016246423580477	-0.02225864078115993	0.9449182572613941	20	20	20	20	20	20	19	20	20	20	20
phase/rho_N/cells/0_2	0.0	0.02	0.5	1500	0.5795311257035648	0.4583241135084427	0.7642226360225141	0.8131794183864915	0.18469151031894931	0.3548553048780488	-2.916008293554149	-3.060025442654767	-0.09633082946362864	0.358927039136092	2.8196774640905202	3.4189524817908596	1.1352311473176386	0.9049712417195156	0.99157182696661	0.9486436934281773	0.09651970853281032	0.11881370123995065	0.8906304478755238	0.8315533776176913	15.999005	18.421276666666664	-0.12120701219512195	0.04895678236397749	0.17016379455909944	-0.1440171491006184	0.4552578685997206	0.599275017700339	-0.23025990559812307	-0.04292813353843246	0.022293992707140373	-0.05907707025783242	2.422271666666666	0.012595069739774133	0.015545419529942605	0.021867967297765464	0.16369096489478419	0.1469810833686633	0.1981007550835079	0.023383645702707002	0.00630152408087411	0.0034111336410550266	0.0069334212916299254	0.3100242797158056	-0.1475687961274194	0.016419845351938904	0.12439361298386203	-0.4866262761147079	0.14762292556611517	0.1846453721141077	-0.27920243853365034	-0.056117375019135184	0.015154407943610802	-0.07358888780056058	1.7733833917708748	-0.09484522826282449	0.08149371937601607	0.21593397613433685	0.19859197791347105	0.762892811633326	1.0139046632865703	-0.18131737266259582	-0.029738892057729734	0.029433577470669943	-0.04456525271510425	3.0711599415624575	20	20	20	20	20	20	20	20	20	20	20
phase/rho_N/cells/2_0	0.85	0.02	0.5	500	0.4663355347091932	0.40814900093808626	0.9259217073170731	0.9427532879924951	0.45958617260787993	0.534604287054409	-3.064079851989143	-2.649505981953517	0.652899841355435	0.728998352841386	3.7169796933445776	3.378504334794903	0.3362466030111978	0.34973602330708636	0.9287585739508261	0.9289667105010203	0.14902827159651202	0.1266899163655722	0.2916982348198041	0.3032913314369903	22.554265	19.515859999999996	-0.05818653377110694	0.016831580675422127	0.0750181144465291	0.4145738700356256	0.07609851148595101	-0.33847535854967453	0.013489420295888514	0.00020813655019402965	-0.022338355230939837	0.011593096617186192	-3.0384050000000005	0.019688787745757965	0.005644940271294548	0.022026953318097234	0.21846542562629526	0.05172277866724235	0.21736986839810646	0.010391931950583085	0.010742844928331123	0.0057815035736616905	0.0102013436818209	0.50339557138314	-0.09939564012511792	0.005016584901904469	0.02891517130642266	-0.04267952085675991	-0.0321585084254242	-0.7934357218104799	-0.008261143248456147	-0.022276896297581325	-0.03443918128126136	-0.00975856109615118	-4.092024039787527	-0.016977427417095965	0.028646576448939785	0.12112105758663555	0.8718272609280111	0.18435553139732622	0.11648500471113094	0.03523998384023318	0.022693169397969386	-0.010237529180618314	0.03294475433052356	-1.9847859602124733	20	20	20	20	20	20	20	20	20	20	20
phase/rho_N/cells/2_2	0.85	0.02	0.5	1500	0.40432448874296434	0.3875234521575985	0.9396452954971857	0.9486428470919325	0.5353208067542214	0.561119394934334	-4.958015849419579	-2.849186937378221	0.2753576688458512	0.6790544099168659	5.23337351826543	3.5282413472950873	0.4276398600003824	0.38893615932352205	0.9761293849944597	0.9414145060140043	0.18625253868063638	0.14809791416200097	0.4021255599882094	0.40304291535451775	27.35789833333333	22.478444999999997	-0.016801036585365862	0.008997551594746727	0.025798588180112568	2.108828912041358	0.40369674107101483	-1.7051321709703433	-0.03870370067686032	-0.03471487898045531	-0.0381546245186354	0.0009173553663082534	-4.879453333333332	0.016217497650200613	0.003831501708290218	0.018503040355761297	0.3261681611046229	0.3555324711409487	0.4921058838514398	0.014441284263415196	0.01192196994350415	0.007738437815291325	0.015188360939933658	0.8482476412426295	-0.050744649269545986	0.0009781263547887706	-0.012928720364183514	1.4261511050672575	-0.340441273150219	-2.7351216231872684	-0.0689296560167365	-0.05966784884814237	-0.05435136100958303	-0.030872249428008498	-6.654856050549266	0.01714257609881426	0.017016976834704683	0.06452589672440864	2.7915067190154583	1.1478347552922488	-0.675142718753418	-0.008477745336984126	-0.009761909112768249	-0.021957888027687767	0.03270696016062501	-3.104050616117399	20	20	20	20	20	20	20	20	20	20	20
phase/rho_N/cells/3_0	1.0	0.02	0.5	500	0.4509991041275797	0.28601026266416507	0.9224207363977486	0.9815336397748592	0.47142163227016887	0.6955233771106941	-2.9116401993195558	-3.7142788034875656	0.5128132976480343	0.427175013247043	3.4244534969675895	4.141453816734609	0.39102570304029804	0.4110214211530834	0.9645051793459037	0.9846958805482122	0.14411033181762206	0.11965992817664908	0.12914924082058762	0.14080070678279497	22.812140000000003	19.380119999999998	-0.16498884146341464	0.059112903377110636	0.22410174484052528	-0.8026386041680105	-0.0856382844009913	0.7170003197670191	0.019995718112785353	0.020190701202308665	-0.024450403640972958	0.01165146596220735	-3.4320200000000005	0.020085222661134258	0.006770156955112702	0.018047439080588618	0.24102222205748636	0.12809416340725766	0.27631431409163854	0.03051774955569411	0.007623140460252392	0.007588932080142103	0.005277545588523048	0.7157963362430318	-0.2070276956313155	0.04494280201794003	0.1863280207243847	-1.3071039125812705	-0.35374244964169027	0.13866781379588666	-0.04387866579369092	0.004235284848867177	-0.04033422103198127	0.0006054360971921528	-4.930198949814004	-0.12294998729551376	0.07328300473628124	0.26187546895666586	-0.2981732957547505	0.18246588083970766	1.2953328257381513	0.08387010201926162	0.03614611755575015	-0.008566586249964647	0.022697495827222545	-1.9338410501859964	20	20	20	20	20	20	20	20	20	20	20
phase/rho_N/cells/3_2	1.0	0.02	0.5	1500	0.39526734052532836	0.2631930816135084	0.9300707739212006	0.9819414024390243	0.5348034333958724	0.718748320825516	-4.264106440390683	-3.9285314539319964	-0.02463107848308005	0.42975584486311086	4.239475361907603	4.358287298795108	0.4041580799614217	0.4238869505291939	0.9802442857816773	0.9859474156169332	0.16960013650581268	0.1629646567179854	0.13171641503803228	0.13912177863302114	25.54357166666667	22.863798333333335	-0.1320742589118199	0.05187062851782367	0.18394488742964354	0.33557498645868655	0.4543869233461909	0.11881193688750455	0.019728870567772117	0.005703129835255838	-0.006635479787827275	0.007405363594988883	-2.6797733333333347	0.015805915103633324	0.005982603981987975	0.01529490287697904	0.387925696473584	0.23925857465220343	0.47439416785368144	0.012134477792571052	0.004649761211261922	0.007445571745661238	0.006498072696761264	1.0440641892687685	-0.16515641942566006	0.0393488944755239	0.15193228779828755	-0.4763628275836215	-0.046387028624317095	-0.8741064677012639	-0.005668883339762541	-0.004028932227170082	-0.022219240550319118	-0.006195258866626316	-4.865024795819178	-0.09899209839797973	0.06439236256012344	0.21595748706099954	1.1475128005009947	0.9551608753166989	1.111730341476273	0.04512662447530677	0.015435191897681758	0.008948280974664565	0.02100598605660408	-0.4945218708474921	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_0	0.0	0.02	0.0	1000	0.6571393714821763	0.4615005487804879	0.937037833020638	0.9841625281425891	0.27989846153846154	0.5226619793621012	-0.9163495231915298	-2.7961187560810203	0.798434300941621	0.5949227458398337	1.7147838241331506	3.3910415019208537	0.8997481622556349	0.9315556895164251	0.9968929738306237	0.9962472489077416	0.0925037162661508	0.08797399882037718	0.8523658282749584	0.8457540418968017	16.1684325	15.297962500000002	-0.19563882270168856	0.04712469512195123	0.24276351782363975	-1.8797692328894897	-0.20351155510178726	1.6762576777877025	0.02566067663025409	-0.0006457249228817019	-0.0045297174457735985	-0.00661178637815687	-0.8704700000000004	0.0138637068810454	0.0042879570717625735	0.015586917817382383	0.053183124486517026	0.034060388695417734	0.06390325765189708	0.034015035356128244	0.0006763574002676998	0.002639545283620083	0.0030119351515971024	0.1422291604566746	-0.22465589468698258	0.03814989782648194	0.21013972389777297	-1.9910827917283613	-0.27480076794379343	1.5425066223672301	-0.046104774844656304	-0.002061357231019067	-0.010054349217090437	-0.012915839100767544	-1.1681590540741196	-0.16662175071639454	0.056099492417420516	0.27538731174950654	-1.768455674050618	-0.13222234225978108	1.810008733208175	0.09742612810516449	0.0007699073852556631	0.0009949143255432386	-0.00030773365554619646	-0.5727809459258812	20	20	20	20	20	20	18	20	20	20	20
phase/rho_delta/cells/0_1	0.0	0.02	0.25	1000	0.6062177720450281	0.43798784709193245	0.9253846763602251	0.9091852345215761	0.31916690431519695	0.47119738742964346	-1.359922897172994	-2.7969736033104122	0.6975445269256904	0.6688855229027468	2.0574674240986837	3.4658591262131586	1.0085190782886861	0.9098116727366008	0.992532377887343	0.9852172775084037	0.10385610909095082	0.09675867583318819	0.8486281830769336	0.8362040044278602	16.8405025	16.320764999999998	-0.1682299249530957	-0.016199441838649103	0.15203048311444653	-1.4370507061374187	-0.028659004022943486	1.4083917021144752	-0.09870740555208546	-0.007315100378939366	-0.007097433257762635	-0.01242417864907322	-0.5197374999999994	0.011888256748500765	0.00917962763509436	0.01776626960204733	0.05513101938127529	0.10555117156489853	0.14956619839588448	0.018251999237001434	0.001737651582549238	0.0027963474240664805	0.0026070828406579414	0.259060877799505	-0.1931123322926897	-0.03541262328941286	0.11484525348025831	-1.5524412558464786	-0.2495801450792545	1.0953460511454836	-0.13690927899617156	-0.010952046939395587	-0.012950255680816494	-0.017880865746405437	-1.061958148790495	-0.14334751761350167	0.0030137396121146555	0.18921571274863475	-1.3216601564283588	0.1922621370333675	1.7214373530834668	-0.060505532107999346	-0.003678153818483144	-0.001244610834708777	-0.006967491551741002	0.022483148790496177	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_3	0.0	0.02	0.75	1000	0.562720605065666	0.515982645403377	0.4993286069418386	0.7606818433395872	-0.0633919981238274	0.2446991979362101	-3.6679915807418353	-2.9665233280359744	-28.010662465509377	-0.13635378318871888	-24.34267088476754	2.8301695448472555	1.3132588276158983	0.8987994041865923	0.9897891149470613	0.908046013072676	0.09568703070453008	0.11665637585085895	0.8538363458201015	0.7770677586574146	16.1219975	18.6368525	-0.04673795966228893	0.2613532363977486	0.30809119606003754	0.7014682527058612	27.874308682320656	27.172840429614798	-0.41445942342930586	-0.0817431018743852	0.02096934514632885	-0.07676858716268711	2.5148549999999994	0.008505666684918079	0.030517393483220388	0.03202092503447645	0.18245651168444224	11.896823298071267	11.857457514502894	0.04507952621431851	0.006236818012169859	0.0029394966047457077	0.006991326150698884	0.27138686238952614	-0.06454052463260185	0.19747959775952495	0.2410706297184731	0.3195823848668928	2.973971348412295	2.3548966276356715	-0.5088119561572044	-0.09479691199682373	0.014816908044744528	-0.09140160096831373	1.9468357689683233	-0.028935394691976004	0.32522687503597225	0.375111762401602	1.0833541205448296	52.77464601622901	51.99078423159392	-0.32010689070140724	-0.06868929175194667	0.02712178224791317	-0.06213557335706049	3.0828742310316755	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/0_4	0.0	0.02	1.0	1000	0.4441096335709057	0.4042822119122554	0.4084455408104552	0.5703600007413262	-0.03566409276045044	0.16607778882907087	-4.43396727772349	-3.386840221666273	-85.6166731379849	-0.41668677430849643	-81.18270586026141	2.9701534473577764	1.543171516977018	0.8494028961549228	0.9895309370857562	0.8310973335616797	0.09621156258091744	0.12660739364080276	0.8570038348636825	0.7380212085229364	16.21947	18.8775775	-0.03982742165865031	0.161914459930871	0.20174188158952125	1.0471270560572175	85.19998636367639	84.15285930761918	-0.6937686208220951	-0.15843360352407648	0.030395831059885296	-0.11898262634074583	2.6581075	0.0061076549325433886	0.013990917396028445	0.015748271794250576	0.21224375301006662	46.581680984760766	46.59361673857633	0.07236020176121084	0.00990513274210576	0.002893424473226926	0.007983922733197387	0.22041741621759248	-0.05261089034848918	0.13263113327774378	0.16878036990879489	0.6028957756092519	-12.296592432202047	-13.368701308102729	-0.8452202636901479	-0.17916528461541117	0.02433982403780765	-0.1356931686698653	2.1967685458460506	-0.027043952968811437	0.19119778658399822	0.2347033932702476	1.491358336505183	182.69656515955484	181.67441992334108	-0.5423169779540423	-0.1377019224327418	0.036451838081962944	-0.10227208401162635	3.119446454153949	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_0	0.3	0.02	0.0	1000	0.5722046976803685	0.4642803854208122	0.9460087784031688	0.9833866400401765	0.37380408072280025	0.5191062546193643	-1.5589829110452138	-2.6050178510460613	0.8117383371506666	0.6488433354116484	2.3707212481958804	3.25386118645771	0.6395457878308587	0.6534640593890831	0.9924211431836587	0.9915190142351522	0.10347124228387164	0.09669018607044325	0.8351490943108635	0.8392308164417447	17.339540000000003	15.910979999999999	-0.10792431225955616	0.037377861637007986	0.14530217389656414	-1.046034940000848	-0.16289500173901822	0.8831399382618297	0.01391827155822431	-0.0009021289485065809	-0.006781056213428391	0.004081722130881088	-1.4285600000000005	0.014058141224300835	0.0025303469096118873	0.01310976574014372	0.08331559643275355	0.02291737483949698	0.08937103614755705	0.01601943888980307	0.0020654562972825517	0.00217575440919808	0.003953010765902853	0.1835519070998718	-0.1373483400022869	0.03208178468919258	0.11786311885478537	-1.2204164874419763	-0.21086161854197716	0.6960842098375982	-0.01961079937625746	-0.005225178662048082	-0.011334962528364913	-0.004192024489488598	-1.8127385567925516	-0.07850028451682543	0.04267393858482339	0.1727412289383429	-0.8716533925597196	-0.11492838493605927	1.070195666686061	0.04744734249270608	0.00342092076503492	-0.002227149898491869	0.012355468751250775	-1.0443814432074494	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_1	0.3	0.02	0.25	1000	0.5463029596622889	0.43977769230769237	0.935266515009381	0.9117161538461538	0.38896355534709187	0.47193846153846153	-1.9200434812771132	-2.692465455785927	0.7803992635748689	0.675765391940684	2.7004427448519825	3.3682308477266103	0.719444146672666	0.6630964218267172	0.9861891428990004	0.9806533751738862	0.10757754468248319	0.10200374039931989	0.8352790326450643	0.8270775047110754	17.84485	16.70389	-0.10652526735459664	-0.023550361163227042	0.08297490619136957	-0.7724219745088134	-0.10463387163418487	0.6677881028746288	-0.05634772484594871	-0.0055357677251143215	-0.00557380428316329	-0.008201527933989011	-1.14096	0.010528037479942846	0.0057187897623863	0.013259059683959455	0.08985750401097027	0.031022096062141125	0.10000940135419861	0.01879014797895387	0.0036209426454830726	0.004089091752433146	0.0069778981790783404	0.439803387615301	-0.12856070304582926	-0.03551992569800555	0.055223375334006994	-0.9604958918728654	-0.16956386491041153	0.45846602017331606	-0.09567595655179084	-0.013114487781743253	-0.014132371681688492	-0.02280643667201192	-2.0614790694890868	-0.08448983166336402	-0.011580796628448534	0.11072643704873215	-0.5843480571447615	-0.0397038783579582	0.8771101855759414	-0.017019493140106576	0.00204295233151461	0.0029847631153619124	0.006403380804033899	-0.2204409305109133	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_3	0.3	0.02	0.75	1000	0.5044116135084427	0.4857018386491558	0.5991143714821765	0.722985605065666	0.09470275797373359	0.2372837664165103	-4.06194560631975	-2.9250263928828444	-11.938789887694403	-0.11022603437281187	-7.876844281374654	2.814800358510033	0.9211155975559603	0.6370131491089797	0.9811519074656252	0.9023519687617295	0.10438020113880102	0.11838757449897548	0.8458835396484267	0.7748173304071504	16.533340000000003	18.6421075	-0.018709774859287022	0.12387123358348966	0.14258100844277674	1.1369192134369057	11.828563853321592	10.691644639884688	-0.2841024484469806	-0.07879993870389569	0.014007373360174463	-0.07106620924127634	2.108767500000001	0.008703212123429036	0.03847175813750462	0.03801926025886705	0.21491266571750012	6.32309694631425	6.200479031757689	0.02900903585125259	0.008611028163450381	0.0036228697938466598	0.008485167725478584	0.3026362517479351	-0.036925807184242015	0.043348918386313856	0.06300578219015811	0.6871018344931659	-1.4058301536698607	-2.2861071224385014	-0.34481905827884535	-0.09682302778318475	0.006424619735664131	-0.08882586939639206	1.4753425453556037	-0.0004937425343320284	0.20439354878066546	0.22215623469539536	1.5867365923806456	25.062957860313045	23.669396402207877	-0.2233858386151159	-0.06077684962460664	0.021590126984684797	-0.053306549086160615	2.742192454644398	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/1_4	0.3	0.02	1.0	1000	0.40556301125703564	0.3935230628517824	0.5109927392120075	0.5471530628517824	0.10542972795497185	0.15363000000000002	-4.7047604093259086	-3.2658893500272996	-19.779648078521483	-0.43424145022048244	-15.074887669195572	2.831647899806817	1.0102613727793428	0.6173183930085049	0.9794426954349159	0.8345908640430505	0.10042957311183791	0.12692265078222992	0.8436423630054952	0.7393513659429362	16.766830000000002	19.284795000000003	-0.01203994840525328	0.03616032363977485	0.04820027204502814	1.438871059298609	19.345406628301	17.90653556900239	-0.39294297977083764	-0.14485183139186547	0.026493077670391996	-0.10429099706255904	2.517965	0.0067041873554006155	0.03435335667183718	0.03658484483289265	0.2558563544091487	8.102098281419847	8.09371126995811	0.05283382136781012	0.00952932096283269	0.0034048347583913586	0.009755814867708748	0.3242215320883808	-0.0260719738053668	-0.035742078224048554	-0.028372688217011728	0.9033575550470431	2.387520034109034	0.9662031915444373	-0.5035254387799759	-0.16479692938925164	0.019366676619793376	-0.12471015225102766	1.8393615343819032	0.001992076994860238	0.10806272550359826	0.12477323230706802	1.9743845635501747	36.30329322249297	34.84686794646034	-0.2823605207616993	-0.1249067333944793	0.033619478720990616	-0.08387184187409041	3.196568465618096	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/3_0	0.7	0.02	0.0	1000	0.48548256656622507	0.4470302310155968	0.953511175687456	0.9793069938124205	0.468028609121231	0.5322767627968237	-2.964523901536265	-2.4761482474786916	0.7792211678117252	0.6989495620123538	3.7437450693479897	3.1750978094910463	0.43303904758149103	0.4170978232744823	0.9527704962444261	0.9465820655117538	0.12147557279919614	0.1200108884852431	0.6779258480531367	0.6698648209300242	19.6643525	19.054705	-0.03845233555062824	0.025795818124964415	0.0642481536755927	0.48837565405757283	-0.08027160579937133	-0.5686472598569441	-0.015941224307008714	-0.006188430732672135	-0.0014646843139530907	-0.00806102712311261	-0.6096474999999997	0.019899275148255135	0.003426634224470289	0.020922720938635203	0.24189288414257296	0.047799097196480074	0.2319150608365072	0.022406819596309118	0.01297569521860137	0.003122607520644514	0.009099820152844754	0.295354070866312	-0.08010199710121571	0.018623790267489337	0.020456395467356808	-0.017911971043034713	-0.1803162660106049	-1.0540510607673201	-0.06283923670487118	-0.033346872947875694	-0.00800037696713835	-0.027107169593806178	-1.2278306748906072	0.0031973259999592343	0.03296784598243949	0.10803991188382858	0.9946632791581804	0.019773054411862265	-0.08324345894656798	0.03095678809085376	0.02097001148253142	0.005071008339232169	0.010985115347580959	0.008535674890607803	20	20	20	20	20	20	20	20	20	20	20
phase/rho_delta/cells/3_1	0.7	0.02	0.25	1000	0.4725444307047966	0.45303034240150086	0.947564037750867	0.94519132739212	0.47501960704607055	0.49216098499061917	-3.431428761071529	-2.3790038559357476	0.8263577123982889	0.7002587734667168	4.257786473469819	3.0792626294024643	0.4675090062237054	0.4265038392374957	0.964315636261567	0.9429609705827005	0.14833671440289903	0.12573731288934284	0.6756631863339704	0.6874365722522192	22.637864999999998	19.0561075	-0.019514088303295624	-0.002372710358746993	0.017141377944548657	1.0524249051357815	-0.12609893893157206	-1.1785238440673536	-0.04100516698620971	-0.021354665678866392	-0.02259940151355619	0.011773385918248846	-3.5817574999999993	0.01931399577591064	0.003949277303885161	0.019662156423525225	0.31202863713030743	0.03237560026794525	0.297110413290923	0.025021827661210715	0.01510577301439926	0.00475426442766866	0.012458151786852322	0.4681161693324217	-0.059938746049017076	-0.01063864275330743	-0.024011988411428497	0.3993414619578062	-0.19386184906828957	-1.80038308590045	-0.09337645416638295	-0.052971411958435966	-0.03255019132168445	-0.014301825445102927	-4.561535902670231	0.02091056944242583	0.005893222035813445	0.05829474430052581	1.7055083483137568	-0.05833602879485454	-0.5566646022342573	0.011366120193963533	0.010262080600703185	-0.012648611705427928	0.037848597281600616	-2.6019790973297674	20	20	20	20	20	20	20	20	20	20	20
