broker_service	rho	eta	seed	metric	late_value
access_only	0.5	0.03	19	betweenness	0.7150111512910982
access_only	0.5	0.03	19	broker_fill_rate	0.9929207235560693
access_only	0.5	0.03	19	broker_holdout_rank	0.9857424953095686
access_only	0.5	0.03	19	broker_net_output_per_requested_position	4.378353588107818
access_only	0.5	0.03	19	broker_selected_rank	0.927742824476038
access_only	0.5	0.03	19	mean_degree	23.2736
access_only	0.5	0.03	19	net_output_per_requested_position	4.257278332033975
access_only	0.5	0.03	19	outsourcing_rate	0.903246234357413
access_only	0.5	0.03	19	q_gap	1.2425070123663278
access_only	0.5	0.03	19	rank_gap	0.3078143527204503
access_only	0.5	0.03	19	self_fill_rate	0.9952456523474342
access_only	0.5	0.03	19	self_net_output_per_requested_position	3.126136609012963
access_only	0.5	0.03	2	access_fraction	0.2315270597311252
access_only	0.5	0.03	2	agent_holdout_rank	0.7370998123827393
access_only	0.5	0.03	2	betweenness	0.7292183633234681
access_only	0.5	0.03	2	broker_fill_rate	0.9922924861021126
access_only	0.5	0.03	2	broker_holdout_rank	0.9684291744840523
access_only	0.5	0.03	2	broker_net_output_per_requested_position	4.397749178910481
access_only	0.5	0.03	2	broker_selected_rank	0.9184495359568776
access_only	0.5	0.03	2	mean_degree	23.476399999999995
access_only	0.5	0.03	2	net_output_per_requested_position	4.3262707963795615
access_only	0.5	0.03	2	outsourcing_rate	0.930340606648852
access_only	0.5	0.03	2	q_gap	0.9898617453963972
access_only	0.5	0.03	2	rank_gap	0.23132936210131333
access_only	0.5	0.03	2	self_fill_rate	0.9919546965550753
access_only	0.5	0.03	2	self_net_output_per_requested_position	3.375329006340876
access_only	0.5	0.03	20	access_fraction	0.24525464956050858
access_only	0.5	0.03	20	agent_holdout_rank	0.6936905253283301
access_only	0.5	0.03	20	betweenness	0.7223952406483363
access_only	0.5	0.03	20	broker_fill_rate	0.9931491663685899
access_only	0.5	0.03	20	broker_holdout_rank	0.9867240150093808
access_only	0.5	0.03	20	broker_net_output_per_requested_position	4.336599150426446
access_only	0.5	0.03	20	broker_selected_rank	0.8933514880087131
access_only	0.5	0.03	20	mean_degree	22.8424
access_only	0.5	0.03	20	net_output_per_requested_position	4.249063806283942
access_only	0.5	0.03	20	outsourcing_rate	0.9066353807039255
access_only	0.5	0.03	20	q_gap	0.881171272635379
access_only	0.5	0.03	20	rank_gap	0.29303348968105086
access_only	0.5	0.03	20	self_fill_rate	0.989669384075869
access_only	0.5	0.03	20	self_net_output_per_requested_position	3.4034645029499466
access_only	0.5	0.03	3	access_fraction	0.26690781690938825
access_only	0.5	0.03	3	agent_holdout_rank	0.7508559099437149
access_only	0.5	0.03	3	betweenness	0.372985851537262
access_only	0.5	0.03	3	broker_fill_rate	0.9735832252900136
access_only	0.5	0.03	3	broker_holdout_rank	0.98203808630394
access_only	0.5	0.03	3	broker_net_output_per_requested_position	3.5318630479222435
access_only	0.5	0.03	3	broker_selected_rank	0.9252655144651125
access_only	0.5	0.03	3	mean_degree	18.704599999999996
access_only	0.5	0.03	3	net_output_per_requested_position	4.051527990054344
access_only	0.5	0.03	3	outsourcing_rate	0.35493491844581343
access_only	0.5	0.03	3	q_gap	-0.6809870821745794
access_only	0.5	0.03	3	rank_gap	0.2311821763602251
access_only	0.5	0.03	3	self_fill_rate	0.9912852807292467
access_only	0.5	0.03	3	self_net_output_per_requested_position	4.3374913311963255
access_only	0.5	0.03	4	access_fraction	0.24756658783904678
access_only	0.5	0.03	4	agent_holdout_rank	0.7342335834896812
access_only	0.5	0.03	4	betweenness	0.6562742986641917
access_only	0.5	0.03	4	broker_fill_rate	0.98629154860251
access_only	0.5	0.03	4	broker_holdout_rank	0.9865429643527206
access_only	0.5	0.03	4	broker_net_output_per_requested_position	4.933668514119492
access_only	0.5	0.03	4	broker_selected_rank	0.9477112693580555
access_only	0.5	0.03	4	mean_degree	20.94335
access_only	0.5	0.03	4	net_output_per_requested_position	4.8432314490946355
access_only	0.5	0.03	4	outsourcing_rate	0.7258579091056954
access_only	0.5	0.03	4	q_gap	0.3597198979870045
access_only	0.5	0.03	4	rank_gap	0.2523093808630395
access_only	0.5	0.03	4	self_fill_rate	0.9938068993553438
access_only	0.5	0.03	4	self_net_output_per_requested_position	4.605469920032012
access_only	0.5	0.03	5	access_fraction	0.23690461286626144
access_only	0.5	0.03	5	agent_holdout_rank	0.706092401500938
access_only	0.5	0.03	5	betweenness	0.6991221624194448
access_only	0.5	0.03	5	broker_fill_rate	0.9936427289256912
access_only	0.5	0.03	5	broker_holdout_rank	0.9851892120075046
access_only	0.5	0.03	5	broker_net_output_per_requested_position	4.413010061087382
access_only	0.5	0.03	5	broker_selected_rank	0.8983323066917903
access_only	0.5	0.03	5	mean_degree	23.74045
access_only	0.5	0.03	5	net_output_per_requested_position	4.340093324836288
access_only	0.5	0.03	5	outsourcing_rate	0.9196418563901363
access_only	0.5	0.03	5	q_gap	0.8834434228736052
access_only	0.5	0.03	5	rank_gap	0.27909681050656665
access_only	0.5	0.03	5	self_fill_rate	0.9958395600749481
access_only	0.5	0.03	5	self_net_output_per_requested_position	3.5087213365698546
access_only	0.5	0.03	6	access_fraction	0.26535140417397596
access_only	0.5	0.03	6	agent_holdout_rank	0.6603564727954971
access_only	0.5	0.03	6	betweenness	0.7016485452446248
access_only	0.5	0.03	6	broker_fill_rate	0.9907867492918949
access_only	0.5	0.03	6	broker_holdout_rank	0.9854315196998122
access_only	0.5	0.03	6	broker_net_output_per_requested_position	4.586544629684486
access_only	0.5	0.03	6	broker_selected_rank	0.9393712894210104
access_only	0.5	0.03	6	mean_degree	22.792749999999998
access_only	0.5	0.03	6	net_output_per_requested_position	4.419490533531706
access_only	0.5	0.03	6	outsourcing_rate	0.8826781059316622
access_only	0.5	0.03	6	q_gap	1.3975483214036117
access_only	0.5	0.03	6	rank_gap	0.32507504690431516
access_only	0.5	0.03	6	self_fill_rate	0.9938301665510073
access_only	0.5	0.03	6	self_net_output_per_requested_position	3.163440679229101
access_only	0.5	0.03	7	access_fraction	0.2571781570083709
access_only	0.5	0.03	7	agent_holdout_rank	0.7247654784240151
access_only	0.5	0.03	7	betweenness	0.5973657377258673
access_only	0.5	0.03	7	broker_fill_rate	0.991482545862237
access_only	0.5	0.03	7	broker_holdout_rank	0.9881274859287054
access_only	0.5	0.03	7	broker_net_output_per_requested_position	4.26794674983775
access_only	0.5	0.03	7	broker_selected_rank	0.9332128672719591
access_only	0.5	0.03	7	mean_degree	21.8939
access_only	0.5	0.03	7	net_output_per_requested_position	4.212038589450816
access_only	0.5	0.03	7	outsourcing_rate	0.7003647095249941
access_only	0.5	0.03	7	q_gap	0.21097763097783012
access_only	0.5	0.03	7	rank_gap	0.2633620075046904
access_only	0.5	0.03	7	self_fill_rate	0.9956973661901417
access_only	0.5	0.03	7	self_net_output_per_requested_position	4.082252768762226
access_only	0.5	0.03	8	access_fraction	0.262940813210634
access_only	0.5	0.03	8	agent_holdout_rank	0.7355776735459663
access_only	0.5	0.03	8	betweenness	0.6660251640248377
access_only	0.5	0.03	8	broker_fill_rate	0.9912573516078924
access_only	0.5	0.03	8	broker_holdout_rank	0.9860723264540339
access_only	0.5	0.03	8	broker_net_output_per_requested_position	4.197609966225891
access_only	0.5	0.03	8	broker_selected_rank	0.9091184671474691
access_only	0.5	0.03	8	mean_degree	23.115550000000002
access_only	0.5	0.03	8	net_output_per_requested_position	4.097328469660406
access_only	0.5	0.03	8	outsourcing_rate	0.8673253550587304
access_only	0.5	0.03	8	q_gap	0.7270991784254026
access_only	0.5	0.03	8	rank_gap	0.25049465290806755
access_only	0.5	0.03	8	self_fill_rate	0.9904131190397157
access_only	0.5	0.03	8	self_net_output_per_requested_position	3.4432917147752278
access_only	0.5	0.03	9	access_fraction	0.2648358136837675
access_only	0.5	0.03	9	agent_holdout_rank	0.6871213883677298
access_only	0.5	0.03	9	betweenness	0.6780689874420445
access_only	0.5	0.03	9	broker_fill_rate	0.9903063890887115
access_only	0.5	0.03	9	broker_holdout_rank	0.9838518761726078
access_only	0.5	0.03	9	broker_net_output_per_requested_position	4.563334454562646
access_only	0.5	0.03	9	broker_selected_rank	0.949878413613957
access_only	0.5	0.03	9	mean_degree	23.7524
access_only	0.5	0.03	9	net_output_per_requested_position	4.392617576147755
access_only	0.5	0.03	9	outsourcing_rate	0.8697448832261234
access_only	0.5	0.03	9	q_gap	1.2988204156816436
access_only	0.5	0.03	9	rank_gap	0.2967304878048782
access_only	0.5	0.03	9	self_fill_rate	0.9922544230579886
access_only	0.5	0.03	9	self_net_output_per_requested_position	3.2533367991838866
access_only	1.0	0.0	1	access_fraction	0.009823374469837115
access_only	1.0	0.0	1	agent_holdout_rank	0.782324953095685
access_only	1.0	0.0	1	betweenness	0.014183048565017212
access_only	1.0	0.0	1	broker_fill_rate	0.9992368614838206
access_only	1.0	0.0	1	broker_holdout_rank	0.7876266416510318
access_only	1.0	0.0	1	broker_net_output_per_requested_position	3.584324299472253
access_only	1.0	0.0	1	broker_selected_rank	0.7715869089846243
access_only	1.0	0.0	1	mean_degree	83.7478
access_only	1.0	0.0	1	net_output_per_requested_position	4.158766066677904
access_only	1.0	0.0	1	outsourcing_rate	0.4994972379611757
access_only	1.0	0.0	1	q_gap	-1.138140065563816
access_only	1.0	0.0	1	rank_gap	0.005301688555346973
access_only	1.0	0.0	1	self_fill_rate	0.9999593826157597
access_only	1.0	0.0	1	self_net_output_per_requested_position	4.73210491233924
access_only	1.0	0.0	10	access_fraction	0.024876252672731945
access_only	1.0	0.0	10	agent_holdout_rank	0.74418808630394
access_only	1.0	0.0	10	betweenness	0.011754190689729476
access_only	1.0	0.0	10	broker_fill_rate	0.998258428748559
access_only	1.0	0.0	10	broker_holdout_rank	0.7649647279549717
access_only	1.0	0.0	10	broker_net_output_per_requested_position	3.706097347070455
access_only	1.0	0.0	10	broker_selected_rank	0.8261491937123118
access_only	1.0	0.0	10	mean_degree	100.8843
access_only	1.0	0.0	10	net_output_per_requested_position	4.291488970985678
access_only	1.0	0.0	10	outsourcing_rate	0.5293890175685962
access_only	1.0	0.0	10	q_gap	-1.2293234979239505
access_only	1.0	0.0	10	rank_gap	0.020776641651031807
access_only	1.0	0.0	10	self_fill_rate	0.9998319816357647
access_only	1.0	0.0	10	self_net_output_per_requested_position	4.950159593208239
access_only	1.0	0.0	11	access_fraction	0.01583140687883458
access_only	1.0	0.0	11	agent_holdout_rank	0.7501192307692307
access_only	1.0	0.0	11	betweenness	0.011409917102531702
access_only	1.0	0.0	11	broker_fill_rate	0.9975673596786349
access_only	1.0	0.0	11	broker_holdout_rank	0.7611899624765478
access_only	1.0	0.0	11	broker_net_output_per_requested_position	3.602588552069496
access_only	1.0	0.0	11	broker_selected_rank	0.8208723168263796
access_only	1.0	0.0	11	mean_degree	79.756
access_only	1.0	0.0	11	net_output_per_requested_position	4.236956356185537
access_only	1.0	0.0	11	outsourcing_rate	0.43419782711761384
access_only	1.0	0.0	11	q_gap	-1.1078701234551542
access_only	1.0	0.0	11	rank_gap	0.011070731707317021
access_only	1.0	0.0	11	self_fill_rate	0.9999281224011198
access_only	1.0	0.0	11	self_net_output_per_requested_position	4.723831626030936
access_only	1.0	0.0	12	access_fraction	0.04079484131256662
access_only	1.0	0.0	12	agent_holdout_rank	0.7379029080675423
access_only	1.0	0.0	12	betweenness	0.014457773376765787
access_only	1.0	0.0	12	broker_fill_rate	0.996288594733635
access_only	1.0	0.0	12	broker_holdout_rank	0.828100938086304
access_only	1.0	0.0	12	broker_net_output_per_requested_position	3.586210756301413
access_only	1.0	0.0	12	broker_selected_rank	0.7821073278746461
access_only	1.0	0.0	12	mean_degree	84.97755000000001
access_only	1.0	0.0	12	net_output_per_requested_position	4.1266234563693605
access_only	1.0	0.0	12	outsourcing_rate	0.5479694484534092
access_only	1.0	0.0	12	q_gap	-1.17723586711193
access_only	1.0	0.0	12	rank_gap	0.09019803001876164
access_only	1.0	0.0	12	self_fill_rate	0.9998685716582582
access_only	1.0	0.0	12	self_net_output_per_requested_position	4.78144040582993
access_only	1.0	0.0	13	access_fraction	0.006872150725697785
access_only	1.0	0.0	13	agent_holdout_rank	0.8187205440900562
access_only	1.0	0.0	13	betweenness	0.012275826328111913
access_only	1.0	0.0	13	broker_fill_rate	0.9989364131256139
access_only	1.0	0.0	13	broker_holdout_rank	0.5859241088180113
access_only	1.0	0.0	13	broker_net_output_per_requested_position	3.67721854055698
access_only	1.0	0.0	13	broker_selected_rank	0.8766626319304484
access_only	1.0	0.0	13	mean_degree	91.1227
access_only	1.0	0.0	13	net_output_per_requested_position	4.243002018305866
access_only	1.0	0.0	13	outsourcing_rate	0.511719213093624
access_only	1.0	0.0	13	q_gap	-1.1490066015469982
access_only	1.0	0.0	13	rank_gap	-0.23279643527204508
access_only	1.0	0.0	13	self_fill_rate	0.999876131184539
access_only	1.0	0.0	13	self_net_output_per_requested_position	4.83600748518205
access_only	1.0	0.0	14	access_fraction	0.017960172980776686
access_only	1.0	0.0	14	agent_holdout_rank	0.76543574108818
access_only	1.0	0.0	14	betweenness	0.009278660329813984
access_only	1.0	0.0	14	broker_fill_rate	0.9987797134543193
access_only	1.0	0.0	14	broker_holdout_rank	0.8450976547842404
access_only	1.0	0.0	14	broker_net_output_per_requested_position	3.6067113045055756
access_only	1.0	0.0	14	broker_selected_rank	0.8745396351798934
access_only	1.0	0.0	14	mean_degree	91.34004999999999
access_only	1.0	0.0	14	net_output_per_requested_position	4.31149182425677
access_only	1.0	0.0	14	outsourcing_rate	0.3763108741768953
access_only	1.0	0.0	14	q_gap	-1.116132796892489
access_only	1.0	0.0	14	rank_gap	0.07966191369606004
access_only	1.0	0.0	14	self_fill_rate	0.9999351636314419
access_only	1.0	0.0	14	self_net_output_per_requested_position	4.736755631003893
access_only	1.0	0.0	15	access_fraction	0.02802264807217377
access_only	1.0	0.0	15	agent_holdout_rank	0.6709378048780488
access_only	1.0	0.0	15	betweenness	0.010639160420594786
access_only	1.0	0.0	15	broker_fill_rate	0.9982878277785397
access_only	1.0	0.0	15	broker_holdout_rank	0.7211445590994371
access_only	1.0	0.0	15	broker_net_output_per_requested_position	3.673696718933867
access_only	1.0	0.0	15	broker_selected_rank	0.707487935645848
access_only	1.0	0.0	15	mean_degree	88.62625000000001
access_only	1.0	0.0	15	net_output_per_requested_position	4.204338252980384
access_only	1.0	0.0	15	outsourcing_rate	0.42813348681328717
access_only	1.0	0.0	15	q_gap	-0.9165057241578436
access_only	1.0	0.0	15	rank_gap	0.05020675422138833
access_only	1.0	0.0	15	self_fill_rate	0.9999305072967338
access_only	1.0	0.0	15	self_net_output_per_requested_position	4.6014946684282725
access_only	1.0	0.0	16	access_fraction	0.029678634040541156
access_only	1.0	0.0	16	agent_holdout_rank	0.731041651031895
access_only	1.0	0.0	16	betweenness	0.014864470695081827
access_only	1.0	0.0	16	broker_fill_rate	0.9984658171088313
access_only	1.0	0.0	16	broker_holdout_rank	0.7432812382739212
access_only	1.0	0.0	16	broker_net_output_per_requested_position	3.6983492157389732
access_only	1.0	0.0	16	broker_selected_rank	0.7444627757831483
access_only	1.0	0.0	16	mean_degree	80.68285
access_only	1.0	0.0	16	net_output_per_requested_position	4.183339584685285
access_only	1.0	0.0	16	outsourcing_rate	0.47961080588353566
access_only	1.0	0.0	16	q_gap	-0.9214984292267439
access_only	1.0	0.0	16	rank_gap	0.01223958724202629
access_only	1.0	0.0	16	self_fill_rate	1.0
access_only	1.0	0.0	16	self_net_output_per_requested_position	4.630410560600945
access_only	1.0	0.0	17	access_fraction	0.03229308344945056
access_only	1.0	0.0	17	agent_holdout_rank	0.7508403377110694
access_only	1.0	0.0	17	betweenness	0.014361086444439005
access_only	1.0	0.0	17	broker_fill_rate	0.9993102372078072
access_only	1.0	0.0	17	broker_holdout_rank	0.768897373358349
access_only	1.0	0.0	17	broker_net_output_per_requested_position	3.571795649820095
access_only	1.0	0.0	17	broker_selected_rank	0.7751034337010532
access_only	1.0	0.0	17	mean_degree	77.7158
access_only	1.0	0.0	17	net_output_per_requested_position	4.148242649565392
access_only	1.0	0.0	17	outsourcing_rate	0.4621856319003264
access_only	1.0	0.0	17	q_gap	-1.0641081414270952
access_only	1.0	0.0	17	rank_gap	0.018057035647279552
access_only	1.0	0.0	17	self_fill_rate	0.9999618902439025
access_only	1.0	0.0	17	self_net_output_per_requested_position	4.6436473200585136
access_only	1.0	0.0	18	access_fraction	0.028510129324617894
access_only	1.0	0.0	18	agent_holdout_rank	0.8076532833020635
access_only	1.0	0.0	18	betweenness	0.01537020946794986
access_only	1.0	0.0	18	broker_fill_rate	0.9990292710570206
access_only	1.0	0.0	18	broker_holdout_rank	0.848221200750469
access_only	1.0	0.0	18	broker_net_output_per_requested_position	3.718205272321613
access_only	1.0	0.0	18	broker_selected_rank	0.8497137416357493
access_only	1.0	0.0	18	mean_degree	94.2788
access_only	1.0	0.0	18	net_output_per_requested_position	4.2398989180331
access_only	1.0	0.0	18	outsourcing_rate	0.5745701559526353
access_only	1.0	0.0	18	q_gap	-1.21703304972741
access_only	1.0	0.0	18	rank_gap	0.04056791744840533
access_only	1.0	0.0	18	self_fill_rate	0.9999046238988768
access_only	1.0	0.0	18	self_net_output_per_requested_position	4.944557351198591
access_only	1.0	0.0	19	access_fraction	0.04037329380879684
access_only	1.0	0.0	19	agent_holdout_rank	0.7756948405253283
access_only	1.0	0.0	19	betweenness	0.016006647949764235
access_only	1.0	0.0	19	broker_fill_rate	0.9992261236857946
access_only	1.0	0.0	19	broker_holdout_rank	0.8894666041275798
access_only	1.0	0.0	19	broker_net_output_per_requested_position	3.628789053932606
access_only	1.0	0.0	19	broker_selected_rank	0.8226609207087712
access_only	1.0	0.0	19	mean_degree	80.24315
access_only	1.0	0.0	19	net_output_per_requested_position	4.168338914759408
access_only	1.0	0.0	19	outsourcing_rate	0.5183019370676533
access_only	1.0	0.0	19	q_gap	-1.1098930722253664
access_only	1.0	0.0	19	rank_gap	0.11377176360225147
access_only	1.0	0.0	19	self_fill_rate	0.9999586776859504
access_only	1.0	0.0	19	self_net_output_per_requested_position	4.748968923991932
access_only	1.0	0.0	2	access_fraction	0.0238747642765428
access_only	1.0	0.0	2	agent_holdout_rank	0.7441698874296435
access_only	1.0	0.0	2	betweenness	0.012338691563235636
access_only	1.0	0.0	2	broker_fill_rate	0.9977960478237982
access_only	1.0	0.0	2	broker_holdout_rank	0.7069393058161352
access_only	1.0	0.0	2	broker_net_output_per_requested_position	3.763401570467349
access_only	1.0	0.0	2	broker_selected_rank	0.8362973218823351
access_only	1.0	0.0	2	mean_degree	105.09870000000001
access_only	1.0	0.0	2	net_output_per_requested_position	4.283482972537057
access_only	1.0	0.0	2	outsourcing_rate	0.5720720866049563
access_only	1.0	0.0	2	q_gap	-1.1983285023352006
access_only	1.0	0.0	2	rank_gap	-0.03723058161350839
access_only	1.0	0.0	2	self_fill_rate	0.9998574170495914
access_only	1.0	0.0	2	self_net_output_per_requested_position	4.978819245450783
access_only	1.0	0.0	20	access_fraction	0.010987307341968787
access_only	1.0	0.0	20	agent_holdout_rank	0.6911492495309568
access_only	1.0	0.0	20	betweenness	0.01738568995429389
access_only	1.0	0.0	20	broker_fill_rate	0.9989979410489435
access_only	1.0	0.0	20	broker_holdout_rank	0.6570949343339587
access_only	1.0	0.0	20	broker_net_output_per_requested_position	3.8691160740650234
access_only	1.0	0.0	20	broker_selected_rank	0.7715848873359515
access_only	1.0	0.0	20	mean_degree	81.91485000000002
access_only	1.0	0.0	20	net_output_per_requested_position	4.241720896754523
access_only	1.0	0.0	20	outsourcing_rate	0.5984433286773634
access_only	1.0	0.0	20	q_gap	-0.917690835106022
access_only	1.0	0.0	20	rank_gap	-0.034054315196998114
access_only	1.0	0.0	20	self_fill_rate	0.999902102848074
access_only	1.0	0.0	20	self_net_output_per_requested_position	4.79699435654247
access_only	1.0	0.0	3	access_fraction	0.020408078993757718
access_only	1.0	0.0	3	agent_holdout_rank	0.8399535647279551
access_only	1.0	0.0	3	betweenness	0.01051185452159337
access_only	1.0	0.0	3	broker_fill_rate	0.9983394807673089
access_only	1.0	0.0	3	broker_holdout_rank	0.9261005628517823
access_only	1.0	0.0	3	broker_net_output_per_requested_position	3.4308431813091516
access_only	1.0	0.0	3	broker_selected_rank	0.8735171228641025
access_only	1.0	0.0	3	mean_degree	100.50789999999998
access_only	1.0	0.0	3	net_output_per_requested_position	4.286150338727073
access_only	1.0	0.0	3	outsourcing_rate	0.45965738954949253
access_only	1.0	0.0	3	q_gap	-1.5718684514121326
access_only	1.0	0.0	3	rank_gap	0.08614699812382728
access_only	1.0	0.0	3	self_fill_rate	0.9999264413067097
access_only	1.0	0.0	3	self_net_output_per_requested_position	5.013770613029657
access_only	1.0	0.0	4	access_fraction	0.024762901395867582
access_only	1.0	0.0	4	agent_holdout_rank	0.8236858348968106
access_only	1.0	0.0	4	betweenness	0.012515730944585659
access_only	1.0	0.0	4	broker_fill_rate	0.9986951008092049
access_only	1.0	0.0	4	broker_holdout_rank	0.2759038461538461
access_only	1.0	0.0	4	broker_net_output_per_requested_position	3.5385155094653804
access_only	1.0	0.0	4	broker_selected_rank	0.8332376393736534
access_only	1.0	0.0	4	mean_degree	90.12135
access_only	1.0	0.0	4	net_output_per_requested_position	4.272189099617156
access_only	1.0	0.0	4	outsourcing_rate	0.4440530725676008
access_only	1.0	0.0	4	q_gap	-1.3071776032102913
access_only	1.0	0.0	4	rank_gap	-0.5477819887429645
access_only	1.0	0.0	4	self_fill_rate	0.9999280426567273
access_only	1.0	0.0	4	self_net_output_per_requested_position	4.858161083235962
access_only	1.0	0.0	5	access_fraction	0.012856965052886086
access_only	1.0	0.0	5	agent_holdout_rank	0.7632915572232645
access_only	1.0	0.0	5	betweenness	0.01224575256841438
access_only	1.0	0.0	5	broker_fill_rate	0.9979497782714342
access_only	1.0	0.0	5	broker_holdout_rank	0.9100812382739212
access_only	1.0	0.0	5	broker_net_output_per_requested_position	3.5995553190644203
access_only	1.0	0.0	5	broker_selected_rank	0.7968719448190241
access_only	1.0	0.0	5	mean_degree	76.54190000000001
access_only	1.0	0.0	5	net_output_per_requested_position	4.196415936612494
access_only	1.0	0.0	5	outsourcing_rate	0.4209095708432528
access_only	1.0	0.0	5	q_gap	-1.018769847179535
access_only	1.0	0.0	5	rank_gap	0.14678968105065668
access_only	1.0	0.0	5	self_fill_rate	0.9998962132428003
access_only	1.0	0.0	5	self_net_output_per_requested_position	4.630195271922068
access_only	1.0	0.0	6	access_fraction	0.016898515126662038
access_only	1.0	0.0	6	agent_holdout_rank	0.7227503752345215
access_only	1.0	0.0	6	betweenness	0.01151129659955723
access_only	1.0	0.0	6	broker_fill_rate	0.9991898810862299
access_only	1.0	0.0	6	broker_holdout_rank	0.8039293621013133
access_only	1.0	0.0	6	broker_net_output_per_requested_position	3.690182313719302
access_only	1.0	0.0	6	broker_selected_rank	0.7933181885099374
access_only	1.0	0.0	6	mean_degree	74.4721
access_only	1.0	0.0	6	net_output_per_requested_position	4.287736648588728
access_only	1.0	0.0	6	outsourcing_rate	0.3946495519451526
access_only	1.0	0.0	6	q_gap	-0.9759272417190827
access_only	1.0	0.0	6	rank_gap	0.08117898686679163
access_only	1.0	0.0	6	self_fill_rate	0.9999352233514784
access_only	1.0	0.0	6	self_net_output_per_requested_position	4.677338518963298
access_only	1.0	0.0	7	access_fraction	0.017027298449054002
access_only	1.0	0.0	7	agent_holdout_rank	0.8161875234521576
access_only	1.0	0.0	7	betweenness	0.01048240628610293
access_only	1.0	0.0	7	broker_fill_rate	0.9990785448089884
access_only	1.0	0.0	7	broker_holdout_rank	0.9027777673545966
access_only	1.0	0.0	7	broker_net_output_per_requested_position	3.4818205822478037
access_only	1.0	0.0	7	broker_selected_rank	0.7864554380831363
access_only	1.0	0.0	7	mean_degree	88.81225
access_only	1.0	0.0	7	net_output_per_requested_position	4.281092386211174
access_only	1.0	0.0	7	outsourcing_rate	0.41270317582996663
access_only	1.0	0.0	7	q_gap	-1.3504457929066942
access_only	1.0	0.0	7	rank_gap	0.086590243902439
access_only	1.0	0.0	7	self_fill_rate	0.9999311763538437
access_only	1.0	0.0	7	self_net_output_per_requested_position	4.842738755850681
access_only	1.0	0.0	8	access_fraction	0.024499012458052544
access_only	1.0	0.0	8	agent_holdout_rank	0.807051688555347
access_only	1.0	0.0	8	betweenness	0.012912027639080208
access_only	1.0	0.0	8	broker_fill_rate	0.9981765353438362
access_only	1.0	0.0	8	broker_holdout_rank	0.9487146341463415
access_only	1.0	0.0	8	broker_net_output_per_requested_position	3.451690884275648
access_only	1.0	0.0	8	broker_selected_rank	0.8497718452908554
access_only	1.0	0.0	8	mean_degree	84.09245000000001
access_only	1.0	0.0	8	net_output_per_requested_position	4.1673369473305915
access_only	1.0	0.0	8	outsourcing_rate	0.4316443232018998
access_only	1.0	0.0	8	q_gap	-1.2469488298087186
access_only	1.0	0.0	8	rank_gap	0.14166294559099438
access_only	1.0	0.0	8	self_fill_rate	0.9998933228365683
access_only	1.0	0.0	8	self_net_output_per_requested_position	4.710709412216103
access_only	1.0	0.0	9	access_fraction	0.02282835785762888
access_only	1.0	0.0	9	agent_holdout_rank	0.7449842401500939
access_only	1.0	0.0	9	betweenness	0.011044494186735148
access_only	1.0	0.0	9	broker_fill_rate	0.9978310220180218
access_only	1.0	0.0	9	broker_holdout_rank	0.8104932457786116
access_only	1.0	0.0	9	broker_net_output_per_requested_position	3.678686479722
access_only	1.0	0.0	9	broker_selected_rank	0.8142536344053539
access_only	1.0	0.0	9	mean_degree	88.86909999999999
access_only	1.0	0.0	9	net_output_per_requested_position	4.222060385967522
access_only	1.0	0.0	9	outsourcing_rate	0.46491002556043287
access_only	1.0	0.0	9	q_gap	-1.0007876380963752
access_only	1.0	0.0	9	rank_gap	0.0655090056285178
access_only	1.0	0.0	9	self_fill_rate	0.9998544602192524
access_only	1.0	0.0	9	self_net_output_per_requested_position	4.694140541720258
access_only	1.0	0.01	1	access_fraction	0.1394336587765351
access_only	1.0	0.01	1	agent_holdout_rank	0.8019098499061913
access_only	1.0	0.01	1	betweenness	0.19174617959088125
access_only	1.0	0.01	1	broker_fill_rate	0.994353765905981
access_only	1.0	0.01	1	broker_holdout_rank	0.9900615384615383
access_only	1.0	0.01	1	broker_net_output_per_requested_position	3.9485799474692795
access_only	1.0	0.01	1	broker_selected_rank	0.9120491537842647
access_only	1.0	0.01	1	mean_degree	29.830000000000002
access_only	1.0	0.01	1	net_output_per_requested_position	4.05727575030185
access_only	1.0	0.01	1	outsourcing_rate	0.5744245581495571
access_only	1.0	0.01	1	q_gap	-0.23527926079263897
access_only	1.0	0.01	1	rank_gap	0.18815168855534709
access_only	1.0	0.01	1	self_fill_rate	0.996601527328606
access_only	1.0	0.01	1	self_net_output_per_requested_position	4.204300232798151
access_only	1.0	0.01	10	access_fraction	0.13754920114754388
access_only	1.0	0.01	10	agent_holdout_rank	0.7984710131332082
access_only	1.0	0.01	10	betweenness	0.20903031287025553
access_only	1.0	0.01	10	broker_fill_rate	0.9917446102636621
access_only	1.0	0.01	10	broker_holdout_rank	0.9874556285178236
access_only	1.0	0.01	10	broker_net_output_per_requested_position	4.174211189796063
access_only	1.0	0.01	10	broker_selected_rank	0.9174224593833173
access_only	1.0	0.01	10	mean_degree	32.199450000000006
access_only	1.0	0.01	10	net_output_per_requested_position	4.1664516552521915
access_only	1.0	0.01	10	outsourcing_rate	0.6712241585357922
access_only	1.0	0.01	10	q_gap	0.03857575434667537
access_only	1.0	0.01	10	rank_gap	0.18898461538461536
access_only	1.0	0.01	10	self_fill_rate	0.9954507173548232
access_only	1.0	0.01	10	self_net_output_per_requested_position	4.150810310127887
access_only	1.0	0.01	11	access_fraction	0.13489771060514946
